Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Q_loss,Pi_q_loss,Success
2/20,8/20,2450,245000,183.39864659309387,169.0405422002077,501.24072989821434,2456.7222863435745,0.0
2/20,9/20,2500,250000,183.4677755832672,167.407837793231,486.24275973439217,2406.400076985359,0.0
2/20,10/20,2550,255000,183.31851267814636,168.2318560630083,445.1254947334528,2382.9920324087143,0.0
2/20,11/20,2600,260000,183.77196979522705,168.01477280259132,447.6559237241745,2370.320755839348,0.0
2/20,12/20,2650,265000,181.84775042533875,162.98746215552092,473.41656221449375,2347.8954862356186,0.0
2/20,13/20,2700,270000,185.73326444625854,162.30616860091686,474.91083262860775,2328.914996266365,0.0
2/20,14/20,2750,275000,183.61018252372742,162.23247276246548,475.1892795264721,2323.379050731659,0.0
2/20,15/20,2800,280000,183.0942258834839,162.57845111191273,438.7778159826994,2284.460797905922,0.08
2/20,16/20,2850,285000,182.71911549568176,164.22223828732967,474.26910646259785,2258.3676052093506,0.0
2/20,17/20,2900,290000,186.13170647621155,163.89462205767632,471.98453664779663,2233.0913076400757,0.0
2/20,18/20,2950,295000,186.90548515319824,162.3085766583681,442.60694658756256,2213.6357107162476,0.02
2/20,19/20,3000,300000,185.79384016990662,160.63622945547104,480.5226979404688,2198.085741519928,0.01
3/20,0/20,3050,305000,185.39630031585693,161.62545478343964,461.1070984303951,2208.959248185158,0.0
3/20,1/20,3100,310000,186.40967679023743,159.76965510845184,485.7530682384968,2229.8182191848755,0.0
3/20,2/20,3150,315000,185.03171563148499,161.7199216634035,478.18275332450867,2233.9127609729767,0.0
3/20,3/20,3200,320000,183.6388339996338,159.43410113453865,479.2212683260441,2273.305978655815,0.0
3/20,4/20,3250,325000,185.41123843193054,158.08339430391788,480.7275662571192,2301.4458050727844,0.0
3/20,5/20,3300,330000,183.8939003944397,158.61833007633686,465.97506089508533,2337.30350458622,0.0
3/20,6/20,3350,335000,185.3772737979889,159.5482051372528,494.1747100353241,2366.8987855911255,0.0
3/20,7/20,3400,340000,183.75492691993713,156.9617635011673,544.2550341635942,2407.2315599918365,0.03
3/20,8/20,3450,345000,181.52970504760742,158.65571773797274,519.4588525593281,2478.4177572727203,0.29
3/20,9/20,3500,350000,62.07586073875427,159.03279384970665,477.0426976084709,2495.5515525341034,0.15
3/20,10/20,3550,355000,64.00654935836792,159.48169566690922,480.6363705843687,2539.2336872816086,0.07
3/20,11/20,3600,360000,64.22197246551514,157.59838313609362,536.439957767725,2591.474022746086,0.12
3/20,12/20,3650,365000,64.80043625831604,160.72912162542343,531.795616298914,2612.212846517563,0.11
3/20,13/20,3700,370000,61.98694324493408,160.02145590633154,514.885067731142,2670.3402061462402,0.3
3/20,14/20,3750,375000,64.29548454284668,156.57168754190207,540.2192310094833,2754.795084476471,0.28
3/20,15/20,3800,380000,63.11378026008606,159.25649988651276,555.0869143307209,2805.2312707901,0.55
3/20,16/20,3850,385000,63.98241591453552,159.8016103953123,566.9321415424347,2833.101861476898,0.16
3/20,17/20,3900,390000,64.63234186172485,158.291576474905,562.5352890044451,2884.7859523296356,0.04
3/20,18/20,3950,395000,64.29865956306458,159.28380362689495,553.804584428668,2981.6833255290985,0.36
3/20,19/20,4000,400000,63.88097548484802,156.2684206739068,561.7752656340599,3015.7457696199417,0.47
4/20,0/20,4050,405000,64.93744826316833,160.29597532004118,638.0094638317823,3050.9752564430237,0.41
4/20,1/20,4100,410000,63.73837757110596,158.5242073982954,555.482448041439,3072.265983223915,0.6
4/20,2/20,4150,415000,65.6250786781311,159.07101491093636,544.5117647647858,3130.033501625061,0.09
4/20,3/20,4200,420000,62.02959132194519,156.6018764078617,602.717232182622,3181.6871824264526,0.47
4/20,4/20,4250,425000,61.52956771850586,156.40141217410564,568.5582444965839,3264.9616141319275,0.62
4/20,5/20,4300,430000,62.80157136917114,155.65880692750216,593.2315600216389,3311.3299849033356,0.35
4/20,6/20,4350,435000,62.91235947608948,152.00456704199314,556.2003671079874,3397.231189250946,0.14
4/20,7/20,4400,440000,62.87960767745972,158.66591130197048,575.8638506829739,3439.800770044327,0.74
4/20,8/20,4450,445000,63.26648926734924,158.6388608366251,634.8065228164196,3483.169155359268,0.56
4/20,9/20,4500,450000,62.060070276260376,160.67170721292496,586.9657587558031,3564.7876284122467,0.68
4/20,10/20,4550,455000,62.05961871147156,160.90340799093246,601.5284205675125,3582.515560388565,0.73
4/20,11/20,4600,460000,63.63486671447754,160.46715280413628,584.9201199263334,3563.309372663498,0.53
4/20,12/20,4650,465000,64.03481316566467,158.88203085958958,625.4174240380526,3632.102552175522,0.66
4/20,13/20,4700,470000,62.705090284347534,156.6197429150343,588.6278377324343,3693.0768990516663,0.55
4/20,14/20,4750,475000,63.40705609321594,155.40536652505398,584.5099468976259,3824.9105036258698,0.88
4/20,15/20,4800,480000,63.231569051742554,156.35072594881058,571.5634891986847,3876.6688346862793,0.83
4/20,16/20,4850,485000,64.52091264724731,156.16639490425587,608.0095422118902,3951.23512673378,0.6
4/20,17/20,4900,490000,62.67056965827942,160.43741224706173,621.8502407222986,4000.930722951889,0.58
4/20,18/20,4950,495000,64.50681400299072,162.46414674818516,598.4465178251266,4066.852932214737,0.8
4/20,19/20,5000,500000,64.50198650360107,164.15223483741283,604.7867923378944,4072.9185659885406,0.77
5/20,0/20,5050,505000,63.93034052848816,162.69342556595802,627.6856306046247,4096.559874296188,0.77
5/20,1/20,5100,510000,64.96329975128174,162.04729135334492,649.9964068233967,4093.27392411232,0.83
5/20,2/20,5150,515000,64.87087392807007,161.59493662416935,613.3203947842121,4124.002452373505,0.7
5/20,3/20,5200,520000,65.19661283493042,159.97745013237,665.1221108436584,4111.246757030487,0.79
5/20,4/20,5250,525000,63.81596541404724,161.5270404368639,624.690685018897,4149.775607824326,0.67
5/20,5/20,5300,530000,64.67630648612976,161.47637690603733,606.7067556381226,4175.003251314163,0.64
5/20,6/20,5350,535000,64.37873530387878,158.96574640274048,619.5533560216427,4141.194417953491,0.71
5/20,7/20,5400,540000,63.33726501464844,161.38413129746914,628.8666905462742,4187.891433000565,0.57
5/20,8/20,5450,545000,63.860777378082275,159.49227457493544,579.7175805866718,4258.54847407341,0.4
5/20,9/20,5500,550000,62.5778911113739,157.70244523882866,660.2376608550549,4212.895614147186,0.82
5/20,10/20,5550,555000,62.97501468658447,156.88121312856674,617.786300688982,4286.72251868248,0.73
5/20,11/20,5600,560000,61.465805768966675,160.60850264132023,620.8651924133301,4299.505626440048,0.83
5/20,12/20,5650,565000,62.20001006126404,157.56896475702524,620.1721462607384,4313.913655996323,0.93
5/20,13/20,5700,570000,62.63145899772644,158.63703528046608,624.407694324851,4402.282137393951,0.71
5/20,14/20,5750,575000,63.218528747558594,156.65961734950542,581.3236705362797,4437.894272327423,0.74
5/20,15/20,5800,580000,60.95705246925354,156.73039960116148,647.5807123631239,4449.087744951248,0.73
5/20,16/20,5850,585000,62.06788206100464,158.48619213700294,654.199523344636,4408.770640611649,0.8
