Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
8/20,11/20,8600,860000,88.02497482299805,1684.5982679724693,63.56798969954252,165.28693664073944,0.0
8/20,12/20,8650,865000,87.41797471046448,1689.7031205892563,63.94154980033636,145.9945037588477,0.0
8/20,13/20,8700,870000,86.03948712348938,1687.8262017965317,63.495767284184694,160.97884778678417,0.0
8/20,14/20,8750,875000,83.40492939949036,1672.7674166560173,62.66210836917162,167.81515355035663,0.0
8/20,15/20,8800,880000,86.28869652748108,1674.391209423542,63.53914776816964,151.71133250370622,0.0
8/20,16/20,8850,885000,86.99767470359802,1689.6181538701057,63.29529060050845,166.91425835713744,0.0
8/20,17/20,8900,890000,86.7061288356781,1668.057868540287,61.81295767053962,174.32633350417018,0.0
8/20,18/20,8950,895000,85.58230876922607,1696.9379675984383,63.35241315886378,159.73430816456676,0.0
8/20,19/20,9000,900000,88.68917655944824,1690.411801636219,63.68121999129653,159.02031010761857,0.0
9/20,0/20,9050,905000,87.48399639129639,1677.2622914910316,63.00725106522441,155.09869305416942,0.0
9/20,1/20,9100,910000,87.0671010017395,1698.887404024601,63.02994595468044,159.62943993881345,0.0
9/20,2/20,9150,915000,86.03714394569397,1711.941689491272,62.57743718102574,155.81875686720014,0.0
9/20,3/20,9200,920000,89.05931949615479,1690.8759824037552,63.176438096910715,156.41223311424255,0.0
9/20,4/20,9250,925000,87.50101518630981,1704.1190856099129,61.11495529487729,164.6612331457436,0.0
9/20,5/20,9300,930000,88.92240881919861,1696.8445467948914,63.115797247737646,158.01050931587815,0.0
9/20,6/20,9350,935000,86.53835844993591,1702.2605427503586,62.760602083057165,160.32627029716969,0.0
9/20,7/20,9400,940000,85.13557076454163,1691.8097860217094,62.50242480635643,163.57667941227555,0.0
9/20,8/20,9450,945000,85.89014005661011,1694.826649427414,63.89308324828744,162.11689385399222,0.0
9/20,9/20,9500,950000,84.31844305992126,1677.6855503320694,63.49036604166031,161.1619509793818,0.0
9/20,10/20,9550,955000,87.53108143806458,1686.8243089914322,63.12365846708417,152.79275207594037,0.0
9/20,11/20,9600,960000,89.75777459144592,1696.2572864294052,63.00043988227844,156.1522273980081,0.0
9/20,12/20,9650,965000,90.7033748626709,1693.189655303955,62.16364657133818,158.50390339642763,0.0
9/20,13/20,9700,970000,89.91248273849487,1683.213712632656,62.76861880719662,154.68653433024883,0.0
9/20,14/20,9750,975000,91.0807409286499,1672.1896668076515,64.44288717210293,158.3787681683898,0.0
9/20,15/20,9800,980000,90.71014547348022,1707.6689066886902,63.7334474734962,165.33785472810268,0.0
9/20,16/20,9850,985000,90.15390014648438,1693.6616967916489,62.75061098858714,146.3653541058302,0.0
9/20,17/20,9900,990000,92.50020289421082,1711.6707337498665,63.90005603060126,149.10320203378797,0.0
9/20,18/20,9950,995000,88.54749631881714,1698.4540576934814,63.6060660853982,163.60880465433002,0.0
9/20,19/20,10000,1000000,92.53104996681213,1696.8748427033424,63.60831135883927,151.61508403345942,0.0
10/20,0/20,10050,1005000,91.75996422767639,1687.4986319541931,63.74928862974048,144.89181115478277,0.0
10/20,1/20,10100,1010000,93.8562707901001,1681.169483423233,64.51627875491977,149.59670286253095,0.0
10/20,2/20,10150,1015000,90.93126606941223,1658.8520169258118,63.61898020654917,151.52179088443518,0.0
10/20,3/20,10200,1020000,92.2247486114502,1652.7350692152977,64.53783246874809,158.9121145941317,0.0
