Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
2/20,12/20,2650,265000,203.8354148864746,4273.895369768143,469.718696385622,129.21778754889965,0.0
2/20,13/20,2700,270000,203.52965354919434,4324.655864715576,490.1254257708788,126.54990513622761,0.0
2/20,14/20,2750,275000,201.93437504768372,4418.973024368286,513.8765860050917,127.50970388948917,0.0
2/20,15/20,2800,280000,205.04911518096924,4413.7785432338715,464.86129319667816,127.56497856229544,0.0
2/20,16/20,2850,285000,203.98178672790527,4480.236802816391,528.6579110920429,128.58203829824924,0.0
2/20,17/20,2900,290000,203.56828951835632,4568.510558843613,496.7988242954016,129.9081252142787,0.0
2/20,18/20,2950,295000,202.18317413330078,4548.835366010666,480.1763415336609,128.68645810335875,0.0
2/20,19/20,3000,300000,202.74798369407654,4605.400661230087,514.7536869496107,130.53454769402742,0.0
3/20,0/20,3050,305000,203.93177437782288,4654.051254749298,486.3101226091385,129.68227095156908,0.0
3/20,1/20,3100,310000,202.7323579788208,4646.184813737869,484.9404296875,131.5343874245882,0.0
3/20,2/20,3150,315000,203.1531081199646,4672.465920209885,447.24550583958626,131.18230463564396,0.01
3/20,3/20,3200,320000,205.58116817474365,4729.967703580856,480.73334443569183,131.727272875607,0.01
3/20,4/20,3250,325000,207.7917549610138,4732.488481760025,473.0974388718605,132.36647826433182,0.0
3/20,5/20,3300,330000,202.0874752998352,4755.478453159332,464.38164092600346,133.04703085124493,0.0
3/20,6/20,3350,335000,206.68159890174866,4738.399772167206,426.65909641981125,134.73565908521414,0.01
3/20,7/20,3400,340000,202.41642093658447,4795.526377439499,455.53170539438725,134.3047143742442,0.0
3/20,8/20,3450,345000,202.65645933151245,4777.901686191559,416.58198043704033,137.57110894471407,0.0
3/20,9/20,3500,350000,198.8260407447815,4819.942934989929,452.00465056300163,137.42652596533298,0.0
3/20,10/20,3550,355000,202.78745770454407,4804.417206287384,432.53662809729576,141.1493197530508,0.01
3/20,11/20,3600,360000,201.07830095291138,4805.888731241226,399.3824666887522,140.00148736685514,0.05
3/20,12/20,3650,365000,200.9216284751892,4796.836781024933,430.69379083812237,141.08118350803852,0.03
3/20,13/20,3700,370000,206.26775574684143,4834.973776340485,414.52407635748386,140.3194071650505,0.0
3/20,14/20,3750,375000,214.16813397407532,4794.344453334808,393.16059163212776,140.62447820603848,0.01
3/20,15/20,3800,380000,213.7524790763855,4832.433890342712,371.7209901660681,142.2733892351389,0.0
3/20,16/20,3850,385000,211.46593403816223,4850.185683727264,353.3400325477123,138.64696594327688,0.0
3/20,17/20,3900,390000,211.27500748634338,4901.792133331299,340.67086116969585,138.03290756046772,0.01
3/20,18/20,3950,395000,216.05318641662598,4947.474695920944,364.13364723324776,140.79378948360682,0.01
3/20,19/20,4000,400000,216.78524136543274,5030.66220498085,333.2049834430218,143.04491790384054,0.01
4/20,0/20,4050,405000,217.63704228401184,5048.513467073441,326.3708006441593,142.95954467356205,0.0
4/20,1/20,4100,410000,221.85037565231323,5055.979385852814,351.83156095445156,145.03098663687706,0.0
4/20,2/20,4150,415000,217.2355010509491,5091.8785445690155,343.1347819492221,144.91603314876556,0.04
4/20,3/20,4200,420000,213.3809461593628,5106.149429559708,353.5826773792505,143.22427794337273,0.02
4/20,4/20,4250,425000,215.65086698532104,5142.657365560532,348.35595563054085,144.09789361059666,0.04
4/20,5/20,4300,430000,215.60595750808716,5184.182666301727,358.7771621197462,144.91810174286366,0.0
4/20,6/20,4350,435000,215.12824249267578,5216.794601202011,341.11476065963507,145.62183217704296,0.02
4/20,7/20,4400,440000,215.81158709526062,5308.070641994476,357.30634377896786,146.61206505447626,0.01
4/20,8/20,4450,445000,219.045556306839,5366.128466129303,345.4655496329069,147.4580060094595,0.14
4/20,9/20,4500,450000,219.0029833316803,5393.725492477417,333.2825253456831,149.86265710741282,0.1
4/20,10/20,4550,455000,217.27046537399292,5400.772956371307,345.34798900038004,150.1524234265089,0.14
4/20,11/20,4600,460000,215.2580428123474,5452.589119911194,338.7254187762737,149.32775351405144,0.11
4/20,12/20,4650,465000,77.5733654499054,5482.44532251358,359.76397252082825,153.2003011405468,0.17
4/20,13/20,4700,470000,74.86667704582214,5498.800895690918,357.6124600917101,152.53597781807184,0.22
4/20,14/20,4750,475000,74.73035073280334,5552.230069160461,364.17068761587143,149.68247608095407,0.26
4/20,15/20,4800,480000,80.78516817092896,5611.344534873962,352.58820697665215,150.35304851830006,0.19
4/20,16/20,4850,485000,74.66268968582153,5628.015208244324,360.151370421052,151.96967592090368,0.2
4/20,17/20,4900,490000,75.2417140007019,5688.695424556732,376.17687107622623,154.6737091243267,0.34
4/20,18/20,4950,495000,81.26500844955444,5723.578508377075,362.74380210042,153.99265129119158,0.34
4/20,19/20,5000,500000,74.71390175819397,5761.80020904541,361.0350506454706,155.8562791198492,0.34
5/20,0/20,5050,505000,74.7941415309906,5825.6825342178345,350.1180008277297,156.77075669169426,0.37
5/20,1/20,5100,510000,78.76000499725342,5854.1114230155945,334.7049758583307,155.94176521897316,0.46
5/20,2/20,5150,515000,74.80939769744873,5906.450528144836,362.8014068156481,158.65740981698036,0.35
5/20,3/20,5200,520000,76.30892062187195,5945.042138576508,358.15176652371883,157.47142332792282,0.54
5/20,4/20,5250,525000,77.84310007095337,6022.583254814148,375.1372302919626,157.61933482438326,0.22
5/20,5/20,5300,530000,73.09405755996704,6069.6891050338745,366.2641215622425,158.73689104616642,0.71
5/20,6/20,5350,535000,78.0107033252716,6142.2216601371765,394.4288144558668,161.2608382254839,0.6
5/20,7/20,5400,540000,75.87125587463379,6193.630535125732,383.48567494750023,161.182765096426,0.62
5/20,8/20,5450,545000,72.50844478607178,6221.937306404114,371.8104770332575,162.62441179156303,0.68
5/20,9/20,5500,550000,79.28511786460876,6233.7427859306335,390.49670024216175,162.2998410910368,0.54
5/20,10/20,5550,555000,74.24119329452515,6327.986752510071,356.0726729556918,162.21104496717453,0.66
5/20,11/20,5600,560000,72.83947920799255,6342.1238350868225,393.4791057854891,164.38496880978346,0.7
5/20,12/20,5650,565000,80.00012040138245,6378.052076339722,351.25405502319336,165.8995829373598,0.42
5/20,13/20,5700,570000,72.49397158622742,6367.923428535461,367.6782180145383,167.09278830885887,0.69
5/20,14/20,5750,575000,72.9857976436615,6386.519279956818,370.2485553473234,167.07798938453197,0.67
5/20,15/20,5800,580000,78.27695727348328,6418.167602062225,369.4028285741806,165.3117979168892,0.7
5/20,16/20,5850,585000,73.77547478675842,6451.416156768799,348.9156196862459,166.652314260602,0.9
5/20,17/20,5900,590000,73.20268774032593,6494.870849609375,376.7651678919792,165.8624330163002,0.79
5/20,18/20,5950,595000,79.71422576904297,6489.977495193481,351.6261992827058,167.49966041743755,0.72
5/20,19/20,6000,600000,68.80391716957092,6525.258031368256,364.98669371008873,167.9538309276104,0.81
6/20,0/20,6050,605000,67.48034834861755,6581.698524951935,377.6615728735924,167.4070145636797,0.66
6/20,1/20,6100,610000,68.64272212982178,6642.242249965668,362.981377184391,165.61007634550333,0.63
6/20,2/20,6150,615000,66.97007155418396,6648.850195884705,335.3810847848654,165.7076192200184,0.55
6/20,3/20,6200,620000,66.8997004032135,6676.720079421997,360.3850578814745,164.52885626256466,0.64
