Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
6/30,1/20,6100,610000,64.78587293624878,10360.133427619934,39.382383147254586,25.651171695441008,0.0
6/30,2/20,6150,615000,68.56817102432251,10343.721979141235,38.99582161009312,25.17569949897006,0.0
6/30,3/20,6200,620000,69.55359125137329,10343.210095405579,38.60142570640892,28.935310834553093,0.0
6/30,4/20,6250,625000,67.50960874557495,10398.348737716675,38.20625803805888,27.451140959281474,0.0
6/30,5/20,6300,630000,70.5368332862854,10342.906553268433,38.380828035995364,30.576233895495534,0.0
6/30,6/20,6350,635000,68.26650595664978,10282.875270366669,38.50649872049689,27.52949490165338,0.0
6/30,7/20,6400,640000,66.96044325828552,10284.143928050995,38.183785256929696,24.452039235737175,0.0
6/30,8/20,6450,645000,68.35160946846008,10294.251138210297,38.69902094639838,24.895477652549744,0.0
6/30,9/20,6500,650000,68.33122158050537,10338.835178375244,37.64771125279367,27.578129457775503,0.0
6/30,10/20,6550,655000,68.0103178024292,10329.327349185944,38.31894178874791,27.125527224037796,0.0
6/30,11/20,6600,660000,68.2537772655487,10339.1761636734,38.46858623623848,24.16778238164261,0.0
6/30,12/20,6650,665000,69.60538077354431,10308.616613864899,37.814665221609175,24.024492076132447,0.0
6/30,13/20,6700,670000,66.44333076477051,10316.515038967133,37.39247867651284,28.20715586328879,0.0
6/30,14/20,6750,675000,68.96345734596252,10375.0333776474,37.12525160051882,41.26701746461913,0.0
6/30,15/20,6800,680000,70.97018814086914,10412.054689407349,38.0042640697211,23.399629096966237,0.0
6/30,16/20,6850,685000,68.25169467926025,10347.95554113388,36.77179276011884,25.752483813092113,0.0
6/30,17/20,6900,690000,66.3126049041748,10361.578721523285,37.74442375265062,23.352554596960545,0.0
6/30,18/20,6950,695000,71.29742169380188,10403.574965000153,37.18988155014813,24.13807275472209,0.0
6/30,19/20,7000,700000,68.61802077293396,10336.144800662994,37.297106394544244,28.64901105547324,0.0
7/30,0/20,7050,705000,67.29575681686401,10325.540866851807,38.63725878112018,24.9230445032008,0.0
7/30,1/20,7100,710000,69.71808695793152,10303.108533382416,37.80003977008164,26.256984509062022,0.0
7/30,2/20,7150,715000,68.23314261436462,10332.8478140831,37.23836658149958,25.4606764158234,0.0
7/30,3/20,7200,720000,65.04404282569885,10347.401026248932,36.97221779078245,25.000942257232964,0.0
7/30,4/20,7250,725000,70.54467749595642,10377.361778736115,37.478991800919175,27.103016197215766,0.0
7/30,5/20,7300,730000,70.56447792053223,10369.780494689941,37.836560379713774,34.07693538861349,0.0
7/30,6/20,7350,735000,67.47043538093567,10356.872289180756,37.208571165800095,25.163923724088818,0.0
7/30,7/20,7400,740000,67.18150043487549,10390.213394641876,37.89343742839992,29.234482295345515,0.0
7/30,8/20,7450,745000,71.04523658752441,10358.118510246277,38.169075183570385,24.537703222129494,0.0
7/30,9/20,7500,750000,65.31702589988708,10278.939671993256,38.054946072399616,25.121451408136636,0.0
7/30,10/20,7550,755000,67.94982171058655,10258.543050289154,38.740281227976084,25.709675719961524,0.0
7/30,11/20,7600,760000,73.14935207366943,10368.820292949677,37.34799126908183,25.48877228796482,0.0
7/30,12/20,7650,765000,67.914959192276,10412.247644901276,37.0647231573239,26.657556450925767,0.0
7/30,13/20,7700,770000,67.23222351074219,10324.515253543854,36.42235032841563,31.678836300969124,0.0
7/30,14/20,7750,775000,69.36956739425659,10280.463860034943,36.79102320410311,24.155673026805744,0.0
7/30,15/20,7800,780000,65.10455632209778,10347.05309343338,37.31747080665082,25.224501710385084,0.0
7/30,16/20,7850,785000,65.71815776824951,10354.2402176857,38.57839062437415,24.90609738463536,0.0
7/30,17/20,7900,790000,68.23929214477539,10374.763107299805,37.4944656714797,23.477913167327642,0.0
7/30,18/20,7950,795000,68.02134919166565,10322.399679660797,37.01162036508322,36.08833185583353,0.0
7/30,19/20,8000,800000,66.95417380332947,10382.72897863388,36.61174073908478,23.102723190095276,0.0
8/30,0/20,8050,805000,65.66222953796387,10370.2515707016,37.011680679395795,23.617078742943704,0.0
8/30,1/20,8100,810000,69.9133608341217,10330.417432308197,37.135462552309036,23.525844984687865,0.0
