Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
5/20,12/20,5650,565000,77.00310492515564,345.9575217962265,5959.672378540039,155.915348097682,0.22
5/20,13/20,5700,570000,77.4380156993866,331.3167087137699,6023.57443857193,152.67750550061464,0.46
5/20,14/20,5750,575000,76.85600709915161,356.7717642635107,6097.801236629486,155.72764122486115,0.22
5/20,15/20,5800,580000,77.49994468688965,348.3555830940604,6160.078953266144,155.2098924294114,0.5
5/20,16/20,5850,585000,77.28838610649109,332.5583049505949,6202.34707736969,154.6367101073265,0.32
5/20,17/20,5900,590000,77.56996273994446,352.9301021695137,6282.554605960846,153.33050094544888,0.5
5/20,18/20,5950,595000,79.41847944259644,351.33919021487236,6318.142018795013,156.59908513724804,0.74
5/20,19/20,6000,600000,78.96744203567505,355.069442614913,6353.403829097748,156.43110064417124,0.55
6/20,0/20,6050,605000,79.08017754554749,347.2808797210455,6399.1171407699585,157.30906157195568,0.59
6/20,1/20,6100,610000,79.0761866569519,345.5237597003579,6472.413052558899,158.04977051913738,0.38
6/20,2/20,6150,615000,79.68987846374512,364.2997255772352,6512.294342041016,156.9378093779087,0.62
6/20,3/20,6200,620000,77.26159143447876,394.3469390794635,6571.48539018631,155.8620916083455,0.42
6/20,4/20,6250,625000,77.20874214172363,379.30623069405556,6661.352264404297,154.69131051003933,0.51
6/20,5/20,6300,630000,77.92344951629639,397.0435595214367,6724.044701576233,156.9182990193367,0.42
6/20,6/20,6350,635000,77.51036357879639,394.0345109552145,6785.558301925659,157.54018101096153,0.48
6/20,7/20,6400,640000,77.52709484100342,411.05945436656475,6784.286502361298,159.4025386273861,0.39
6/20,8/20,6450,645000,77.3113648891449,384.9199428856373,6858.051006793976,161.19819685816765,0.63
6/20,9/20,6500,650000,77.41228294372559,389.0768000781536,6919.789851665497,163.2679904550314,0.72
6/20,10/20,6550,655000,77.55497241020203,371.27408933639526,6941.94237947464,161.95953273773193,0.25
6/20,11/20,6600,660000,78.24209570884705,391.90587477386,6987.872976779938,159.31683032214642,0.25
6/20,12/20,6650,665000,77.95755243301392,372.89571242034435,7032.856336593628,162.35612174868584,0.29
6/20,13/20,6700,670000,77.40994358062744,377.3662941455841,7031.292247772217,162.24887210130692,0.54
6/20,14/20,6750,675000,77.15711569786072,366.2966322898865,7048.9285588264465,163.23852188885212,0.33
6/20,15/20,6800,680000,76.88500881195068,394.14258152246475,7092.662274837494,164.87808474898338,0.59
6/20,16/20,6850,685000,78.58209705352783,381.1186620295048,7133.530029773712,163.35996055603027,0.59
6/20,17/20,6900,690000,77.19448018074036,398.3083912730217,7123.378029823303,160.7685978859663,0.57
6/20,18/20,6950,695000,78.1709406375885,409.21640834212303,7129.726797103882,167.17934903502464,0.61
6/20,19/20,7000,700000,79.66814112663269,394.37323623895645,7127.51430606842,166.23001590371132,0.55
7/20,0/20,7050,705000,78.89743161201477,399.8217221349478,7104.624116897583,168.1298819333315,0.4
7/20,1/20,7100,710000,79.74548721313477,372.1707795858383,7151.799358844757,166.8913840353489,0.55
7/20,2/20,7150,715000,79.98369145393372,408.2061855942011,7182.621302604675,165.2992160320282,0.53
7/20,3/20,7200,720000,81.52558445930481,395.43546740710735,7189.44680929184,164.99338147044182,0.6
7/20,4/20,7250,725000,77.7984447479248,388.5197252482176,7214.724556446075,167.02185848355293,0.54
7/20,5/20,7300,730000,78.81458282470703,405.9786692485213,7246.178873538971,168.7385924309492,0.72
7/20,6/20,7350,735000,78.93578767776489,391.1927412748337,7243.837730884552,170.95523366332054,0.72
7/20,7/20,7400,740000,77.30673670768738,382.72690483927727,7270.185688972473,168.09637916088104,0.65
7/20,8/20,7450,745000,78.60286545753479,384.193982809782,7279.196194648743,165.44224426150322,0.53
7/20,9/20,7500,750000,78.11175966262817,375.7678054869175,7331.520160198212,168.55092476308346,0.51
7/20,10/20,7550,755000,77.75984072685242,365.8500933647156,7331.94499874115,165.45225602388382,0.55
7/20,11/20,7600,760000,79.32386994361877,377.54695500433445,7319.546692371368,166.53889200091362,0.24
7/20,12/20,7650,765000,79.78602290153503,400.2685318440199,7330.119639873505,163.7415922731161,0.57
7/20,13/20,7700,770000,79.43910574913025,383.08200092613697,7374.734405994415,166.9570309072733,0.67
7/20,14/20,7750,775000,77.98584508895874,380.23656119406223,7423.470932006836,166.84757815301418,0.62
7/20,15/20,7800,780000,79.40365195274353,403.6480055451393,7412.140019893646,163.72954580187798,0.66
7/20,16/20,7850,785000,80.06920504570007,390.86669290065765,7424.4999442100525,165.41118156909943,0.66
7/20,17/20,7900,790000,77.1628725528717,408.0230017006397,7473.747693538666,166.76798571646214,0.59
7/20,18/20,7950,795000,79.1489474773407,411.67568576335907,7469.4177803993225,169.90420705080032,0.74
7/20,19/20,8000,800000,77.77584147453308,399.2889765650034,7498.194912910461,169.6247707605362,0.66
8/20,0/20,8050,805000,78.98879313468933,391.4463269710541,7507.67565870285,170.17061220109463,0.55
8/20,1/20,8100,810000,77.5155017375946,401.760747641325,7535.279888629913,167.80340173840523,0.67
8/20,2/20,8150,815000,78.38015007972717,368.94939947128296,7519.029428482056,167.85126020014286,0.71
8/20,3/20,8200,820000,77.6155321598053,404.60428738594055,7550.315803050995,169.8098860234022,0.6
8/20,4/20,8250,825000,78.67898726463318,378.81593580543995,7597.418150424957,169.67569559812546,0.76
8/20,5/20,8300,830000,77.63450932502747,424.4472835510969,7552.437943458557,172.59707766771317,0.76
8/20,6/20,8350,835000,79.0889310836792,411.14540153741837,7567.644556522369,171.59768280386925,0.79
8/20,7/20,8400,840000,75.74170684814453,376.38540288060904,7533.139989376068,173.53762505948544,0.79
8/20,8/20,8450,845000,79.21061205863953,379.62869937717915,7539.503120422363,171.13643790781498,0.72
8/20,9/20,8500,850000,76.87021327018738,350.57392639666796,7540.384749889374,171.43590652942657,0.77
8/20,10/20,8550,855000,78.84927868843079,398.3553440794349,7519.091836929321,174.17976455390453,0.65
8/20,11/20,8600,860000,78.28428053855896,358.26510778814554,7488.242837905884,174.72777026891708,0.73
8/20,12/20,8650,865000,78.92185831069946,374.0274469330907,7491.708253860474,170.2509680390358,0.74
8/20,13/20,8700,870000,80.84234929084778,331.24775966256857,7458.400153636932,172.07835137844086,0.64
8/20,14/20,8750,875000,81.218674659729,363.11285215616226,7500.499051094055,170.98597076535225,0.59
8/20,15/20,8800,880000,81.44484400749207,347.086816303432,7496.047073364258,170.35357384383678,0.68
8/20,16/20,8850,885000,79.00752520561218,375.7362721711397,7509.74226808548,171.96650843322277,0.58
8/20,17/20,8900,890000,80.57251381874084,392.0516387745738,7492.796999931335,172.6770103573799,0.68
8/20,18/20,8950,895000,79.06008744239807,374.39535473287106,7520.946888923645,173.28932715952396,0.69
8/20,19/20,9000,900000,79.93174862861633,358.6849926635623,7516.154302597046,171.5196691006422,0.4
9/20,0/20,9050,905000,78.13688707351685,371.9001470208168,7508.117857933044,170.86401861906052,0.62
