Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
5/20,7/20,5400,540000,210.053875207901,6002.933237075806,164.07794523239136,343.6423550695181,0.06
5/20,8/20,5450,545000,211.24918174743652,5998.902988433838,163.47783643007278,409.53566239774227,0.23
5/20,9/20,5500,550000,210.08127093315125,6024.432016849518,164.2827074676752,389.7305286079645,0.08
5/20,10/20,5550,555000,210.292165517807,6067.84095954895,166.53435899317265,403.15540021657944,0.07
5/20,11/20,5600,560000,212.93981981277466,6055.8900418281555,163.59096416831017,394.0714198946953,0.09
5/20,12/20,5650,565000,209.2734751701355,6108.566309452057,164.85649351775646,380.92162412405014,0.23
5/20,13/20,5700,570000,208.81198287010193,6102.567398071289,163.8994883596897,376.1611523926258,0.25
5/20,14/20,5750,575000,212.54014825820923,6102.58793258667,164.21778498589993,369.81948851048946,0.31
5/20,15/20,5800,580000,209.74675512313843,6150.599525928497,166.88163948059082,386.17522375285625,0.21
5/20,16/20,5850,585000,208.2084276676178,6141.2617564201355,164.27518224716187,380.0136815905571,0.14
5/20,17/20,5900,590000,210.38584184646606,6138.948379516602,164.26734712719917,382.53062615543604,0.26
5/20,18/20,5950,595000,211.53262495994568,6165.466443538666,166.8249658793211,410.536374643445,0.44
5/20,19/20,6000,600000,205.86273574829102,6141.087515830994,164.16884081065655,389.66360715031624,0.23
6/20,0/20,6050,605000,207.4470489025116,6188.980133056641,165.00642955303192,405.0966321527958,0.31
6/20,1/20,6100,610000,208.10155606269836,6229.058494091034,164.6966196000576,405.237284719944,0.46
6/20,2/20,6150,615000,211.95303964614868,6261.9583950042725,162.02185548841953,383.26577542722225,0.42
6/20,3/20,6200,620000,209.56951999664307,6336.373708248138,163.03277312219143,383.9132705926895,0.27
6/20,4/20,6250,625000,206.96654868125916,6319.759359359741,163.726866081357,400.666625007987,0.34
6/20,5/20,6300,630000,205.75644540786743,6290.184413909912,162.29364323616028,396.7565588206053,0.24
6/20,6/20,6350,635000,208.25633144378662,6335.299906253815,161.51407380402088,382.9376515895128,0.41
6/20,7/20,6400,640000,206.30893754959106,6328.259023189545,162.41254703700542,388.95868825912476,0.59
6/20,8/20,6450,645000,204.58116459846497,6320.801695823669,162.5061562359333,393.15434212982655,0.23
6/20,9/20,6500,650000,206.5305049419403,6384.635654449463,162.546673707664,337.1887965500355,0.48
6/20,10/20,6550,655000,211.8792803287506,6412.59885263443,161.98688185214996,375.4399083554745,0.36
6/20,11/20,6600,660000,207.13579940795898,6386.280455112457,168.65579442679882,350.5236806422472,0.42
