Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
3/20,16/20,3850,385000,72.50239372253418,5249.502945899963,619.570537135005,172.93271431326866,0.87
3/20,17/20,3900,390000,73.14776825904846,5268.41831278801,618.9020504951477,169.5641830265522,0.71
3/20,18/20,3950,395000,72.09475302696228,5316.24430513382,646.8927240222692,168.5823729634285,0.85
3/20,19/20,4000,400000,72.67413139343262,5274.939943313599,614.4389179497957,170.50752498209476,0.89
4/20,0/20,4050,405000,72.90231561660767,5236.119129657745,621.3685381263494,167.7504679262638,0.96
4/20,1/20,4100,410000,72.37147879600525,5233.924840450287,613.9311827123165,169.33959068357944,0.77
4/20,2/20,4150,415000,71.73078560829163,5235.967900514603,606.9180951863527,167.71716703474522,0.82
4/20,3/20,4200,420000,71.82290077209473,5232.137633085251,635.1556854993105,166.94580478966236,0.64
4/20,4/20,4250,425000,71.12987446784973,5195.844797611237,596.9361437410116,168.70034758746624,0.87
4/20,5/20,4300,430000,67.79825067520142,5238.203243017197,661.4854928702116,166.43947498500347,0.63
4/20,6/20,4350,435000,67.81287622451782,5275.469488143921,589.3720424473286,165.26913265883923,0.83
4/20,7/20,4400,440000,68.1404824256897,5247.423215866089,617.052136823535,166.03844268620014,0.65
4/20,8/20,4450,445000,65.97909021377563,5221.792158603668,637.961959540844,161.75764440000057,0.91
4/20,9/20,4500,450000,67.62277555465698,5278.261614561081,636.2603939771652,168.3592213988304,0.74
4/20,10/20,4550,455000,68.12363886833191,5245.881475448608,591.5787795037031,167.700474858284,0.85
4/20,11/20,4600,460000,69.10746788978577,5248.830375909805,561.8809598386288,166.98094281554222,0.92
4/20,12/20,4650,465000,69.15361595153809,5293.253024101257,603.465940579772,163.2940852344036,0.8
4/20,13/20,4700,470000,65.92327213287354,5364.975090503693,590.1554159671068,165.804585814476,0.85
4/20,14/20,4750,475000,69.5257031917572,5348.76992058754,589.9587730616331,167.58564791083336,0.85
4/20,15/20,4800,480000,69.17080402374268,5358.906282424927,628.7042006999254,165.45090290904045,0.93
4/20,16/20,4850,485000,66.5499005317688,5335.402770996094,599.8198457807302,165.4507271051407,0.81
4/20,17/20,4900,490000,69.32478427886963,5339.019048690796,620.5981293767691,163.75307200849056,0.84
4/20,18/20,4950,495000,71.48067903518677,5297.354777574539,611.72593306005,165.54609003663063,0.89
4/20,19/20,5000,500000,66.36512684822083,5330.580722332001,604.0718665271997,167.86998862028122,0.72
5/20,0/20,5050,505000,67.50527334213257,5388.819810390472,612.3568929582834,166.61519838869572,0.69
5/20,1/20,5100,510000,70.45829105377197,5370.196865558624,632.8792053610086,164.80134762823582,0.75
5/20,2/20,5150,515000,67.86197137832642,5380.682980060577,610.7085538208485,165.37640164792538,0.89
5/20,3/20,5200,520000,69.04538154602051,5417.990008354187,588.5001344531775,166.37923869490623,0.77
5/20,4/20,5250,525000,70.68632864952087,5350.48243522644,625.9373188763857,167.10512967407703,0.85
5/20,5/20,5300,530000,68.71530842781067,5306.513065576553,586.4398034960032,164.7701371908188,0.82
5/20,6/20,5350,535000,70.81878232955933,5285.1272149086,598.4011136591434,163.9315430149436,0.9
5/20,7/20,5400,540000,70.75196027755737,5305.691759109497,628.9713541716337,167.913867816329,0.91
5/20,8/20,5450,545000,67.9845507144928,5336.803113937378,603.3889883309603,166.57608206570148,0.85
5/20,9/20,5500,550000,69.03746962547302,5321.394439697266,618.8021854311228,165.23609665036201,0.92
5/20,10/20,5550,555000,72.99698138237,5303.341473579407,585.0655209869146,165.92973616719246,0.96
5/20,11/20,5600,560000,68.12942099571228,5324.036002635956,611.905140042305,164.8707513809204,0.9
5/20,12/20,5650,565000,69.25219511985779,5251.9484605789185,626.8197956234217,166.04701082408428,0.93
5/20,13/20,5700,570000,73.00034523010254,5232.426331758499,599.7797891199589,163.69781606644392,0.87
5/20,14/20,5750,575000,68.71206974983215,5230.945019960403,669.6388376802206,162.23586416244507,0.99
5/20,15/20,5800,580000,69.72706747055054,5276.059869766235,565.3407503962517,165.98550508916378,0.88
5/20,16/20,5850,585000,70.9824571609497,5277.634961605072,597.9367416799068,163.70163428783417,0.95
5/20,17/20,5900,590000,68.52256274223328,5230.668853759766,600.0501661151648,165.57460260391235,0.86
5/20,18/20,5950,595000,67.28247880935669,5202.061514616013,577.6394794434309,167.28226809203625,0.97
5/20,19/20,6000,600000,71.90579676628113,5144.837729692459,584.5850570648909,164.01781775802374,0.86
6/20,0/20,6050,605000,66.66856718063354,5165.45600938797,585.4702659547329,166.4197229295969,0.88
