Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
4/20,7/20,4400,440000,87.14204692840576,96.81212168373168,73.32533989846706,9534.926500797272,0.0
4/20,8/20,4450,445000,86.5981924533844,102.09968744590878,73.95852845162153,9467.799838066101,0.0
4/20,9/20,4500,450000,87.94414234161377,96.98217259719968,74.72747837752104,9436.970022678375,0.0
4/20,10/20,4550,455000,89.02570819854736,107.1428088247776,74.19453908503056,9446.839501857758,0.0
4/20,11/20,4600,460000,86.79978942871094,97.00387641042471,72.62322682514787,9428.556820392609,0.0
4/20,12/20,4650,465000,85.54457831382751,99.89541967585683,70.93808729574084,9392.697344303131,0.0
4/20,13/20,4700,470000,85.33371710777283,97.68356551602483,70.64643235877156,9412.52834558487,0.0
4/20,14/20,4750,475000,83.46714639663696,93.07782024145126,73.41444416716695,9364.1435546875,0.0
4/20,15/20,4800,480000,83.79931282997131,101.18415280804038,74.97334169968963,9320.557493209839,0.02
4/20,16/20,4850,485000,82.37056040763855,90.33637444488704,71.51057112962008,9233.265533447266,0.0
4/20,17/20,4900,490000,84.36683773994446,97.07492772862315,69.18056791648269,9219.340120315552,0.0
4/20,18/20,4950,495000,85.4869544506073,91.53633113205433,67.22409529611468,9320.165256500244,0.0
4/20,19/20,5000,500000,82.42723369598389,86.63864681683481,67.45292474702,9286.282101631165,0.0
5/20,0/20,5050,505000,86.24064564704895,84.67654766887426,65.15535351634026,9234.128384590149,0.0
5/20,1/20,5100,510000,84.97765493392944,77.95279497280717,61.56377764418721,9236.953509807587,0.0
5/20,2/20,5150,515000,84.8671543598175,85.17361345514655,63.60261922329664,9222.053914546967,0.0
5/20,3/20,5200,520000,85.32469081878662,100.89474014937878,65.59121958166361,9244.280320167542,0.0
5/20,4/20,5250,525000,83.35418796539307,100.82412137836218,68.21965245530009,9232.057369709015,0.0
5/20,5/20,5300,530000,83.37958240509033,133.0854448415339,70.33880189061165,9184.91761636734,0.0
5/20,6/20,5350,535000,83.56733345985413,149.00047311931849,73.0033495798707,9156.735101222992,0.0
5/20,7/20,5400,540000,83.98902821540833,147.1049530543387,72.79783149808645,9125.262836933136,0.0
5/20,8/20,5450,545000,86.32114052772522,129.803606569767,72.64075351506472,9109.395267486572,0.0
5/20,9/20,5500,550000,86.26877331733704,130.69100910052657,72.2059422954917,9059.84062242508,0.0
5/20,10/20,5550,555000,88.45408368110657,129.2750362548977,70.54671290516853,9106.145600795746,0.0
5/20,11/20,5600,560000,84.72863221168518,128.93246559798717,69.16521774977446,9066.252029895782,0.0
5/20,12/20,5650,565000,87.00796175003052,117.31603824347258,67.41345546767116,9060.835047721863,0.0
5/20,13/20,5700,570000,87.27333927154541,120.89719854295254,69.6230475641787,9085.373393058777,0.0
5/20,14/20,5750,575000,85.93755674362183,115.94927069544792,70.19042735919356,9170.35066986084,0.0
5/20,15/20,5800,580000,88.09338283538818,103.52552369236946,68.14193806424737,9149.97116947174,0.0
