Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
7/20,3/20,7200,720000,82.63634943962097,414.9989701882005,98.2518752142787,2590.1736830472946,0.0
7/20,4/20,7250,725000,83.323721408844,379.4008303806186,95.40382987260818,2598.849494934082,0.0
7/20,5/20,7300,730000,82.41565918922424,366.4444529861212,95.47691907733679,2574.050446152687,0.0
7/20,6/20,7350,735000,77.86044430732727,399.58443031460047,93.57926982268691,2576.134798884392,0.0
7/20,7/20,7400,740000,82.95849442481995,359.16642041504383,94.94424904882908,2570.511202096939,0.0
7/20,8/20,7450,745000,82.61598062515259,346.5467991679907,96.43129678815603,2582.43752348423,0.0
7/20,9/20,7500,750000,81.25333452224731,366.62801990658045,97.1503576040268,2538.34033870697,0.0
7/20,10/20,7550,755000,79.57885646820068,371.57973270118237,96.98831741511822,2503.2831723690033,0.0
7/20,11/20,7600,760000,79.24086332321167,377.7586698308587,97.75906643271446,2506.9678004980087,0.0
7/20,12/20,7650,765000,75.73234391212463,353.08496191352606,98.46376210451126,2528.5236369371414,0.0
7/20,13/20,7700,770000,75.67564845085144,322.2867751419544,97.43957509845495,2556.746720433235,0.0
7/20,14/20,7750,775000,75.4125907421112,330.5628802627325,96.53413581848145,2520.4219102859497,0.0
7/20,15/20,7800,780000,76.7003059387207,374.17165200412273,93.24517614021897,2537.327935218811,0.0
7/20,16/20,7850,785000,77.88059115409851,376.9264604821801,93.29859717935324,2578.7612038850784,0.0
7/20,17/20,7900,790000,82.84355139732361,384.62957794219255,93.85227730870247,2576.680671811104,0.0
7/20,18/20,7950,795000,81.99730134010315,363.34713263064623,93.19081061333418,2539.6148542165756,0.0
7/20,19/20,8000,800000,78.12350296974182,397.2848817780614,92.9625556319952,2532.252411007881,0.0
8/20,0/20,8050,805000,83.89641976356506,344.4176628664136,93.40090776979923,2504.944136619568,0.0
8/20,1/20,8100,810000,84.22960662841797,366.28945595026016,92.7336228042841,2497.5810358524323,0.0
8/20,2/20,8150,815000,84.59582853317261,341.44428753852844,93.24866404384375,2514.182678461075,0.0
8/20,3/20,8200,820000,81.95174527168274,387.95294500887394,94.08242467045784,2516.7882241010666,0.0
8/20,4/20,8250,825000,79.9834885597229,353.27504120767117,91.83935417234898,2533.506269931793,0.0
8/20,5/20,8300,830000,79.58383679389954,385.5797276198864,92.11627724394202,2518.4772959947586,0.0
8/20,6/20,8350,835000,80.40925407409668,404.23032708466053,92.25108705088496,2575.7544025182724,0.0
8/20,7/20,8400,840000,80.9101972579956,388.13945657759905,93.84037456661463,2566.310302376747,0.0
8/20,8/20,8450,845000,80.79593467712402,386.86161359399557,92.21938672289252,2589.250751852989,0.0
8/20,9/20,8500,850000,80.76144194602966,377.25685661286116,92.36932495608926,2578.583660006523,0.0
8/20,10/20,8550,855000,80.43570113182068,376.6498901993036,92.63606864213943,2556.467033624649,0.0
8/20,11/20,8600,860000,78.99171924591064,411.0310607254505,95.0591691583395,2528.6582634449005,0.0
8/20,12/20,8650,865000,81.24819421768188,372.4834701344371,92.8078296892345,2520.971370816231,0.0
8/20,13/20,8700,870000,79.75557780265808,361.39028894901276,92.96688725054264,2524.566321849823,0.0
8/20,14/20,8750,875000,81.48608660697937,373.3286780193448,91.93136137723923,2551.484553337097,0.0
8/20,15/20,8800,880000,81.02180290222168,369.36822164058685,90.92010128870606,2531.8196971416473,0.0
8/20,16/20,8850,885000,81.67176270484924,361.749333396554,93.77637465670705,2561.0955929756165,0.0
8/20,17/20,8900,890000,82.41957759857178,334.4051753282547,95.45047590881586,2518.692699432373,0.0
8/20,18/20,8950,895000,79.40209412574768,366.19476509839296,93.81025566905737,2473.6922318935394,0.0
8/20,19/20,9000,900000,77.60092329978943,347.8159127384424,93.54914935678244,2459.446241736412,0.0
9/20,0/20,9050,905000,77.82652950286865,408.90070114284754,92.597690500319,2470.574053645134,0.0
9/20,1/20,9100,910000,77.01866292953491,375.5904197394848,91.91508400440216,2421.764302134514,0.0
