Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
9/20,14/20,9750,975000,71.94413018226624,229.24074485898018,5157.0290949344635,698.7419535815716,0.95
9/20,15/20,9800,980000,72.71099162101746,231.28794936835766,5142.70622587204,694.7471644878387,0.97
9/20,16/20,9850,985000,72.10656499862671,232.70545101165771,5120.570858001709,691.6381146758795,0.99
9/20,17/20,9900,990000,72.43738794326782,227.60628171265125,5118.884390592575,719.4834449440241,0.95
9/20,18/20,9950,995000,72.9726881980896,228.51554329693317,5100.875680923462,724.8015926331282,0.98
9/20,19/20,10000,1000000,72.36757564544678,227.2978941500187,5086.063920974731,671.8567950427532,0.98
10/20,0/20,10050,1005000,72.22622203826904,229.31927168369293,5122.124491691589,722.7482736855745,0.98
10/20,1/20,10100,1010000,72.26531147956848,228.20767226815224,5146.086300611496,657.2377614378929,1.0
10/20,2/20,10150,1015000,71.2751100063324,228.98439498245716,5152.321363925934,678.6066233962774,0.98
10/20,3/20,10200,1020000,71.82983684539795,225.5580887645483,5126.28199505806,718.6143602877855,0.98
10/20,4/20,10250,1025000,72.67323422431946,226.587979093194,5175.01775598526,688.8866096287966,0.98
10/20,5/20,10300,1030000,73.50432062149048,230.78054596483707,5154.685169219971,669.36902987957,0.95
10/20,6/20,10350,1035000,73.07232093811035,228.17343217134476,5117.663878917694,629.2026668339968,0.97
10/20,7/20,10400,1040000,71.29444813728333,230.66923877596855,5057.0043025016785,694.006189391017,0.99
10/20,8/20,10450,1045000,72.47285342216492,225.79607094824314,5104.665131568909,684.6618793457747,0.98
10/20,9/20,10500,1050000,72.90620422363281,230.40889886021614,5085.937028884888,669.4771678298712,0.96
10/20,10/20,10550,1055000,72.84920406341553,226.92755116522312,5086.640973567963,676.3382686823606,1.0
10/20,11/20,10600,1060000,73.82817387580872,227.1834214925766,5103.973911046982,664.4772739112377,0.95
10/20,12/20,10650,1065000,72.90249705314636,227.6816739886999,5111.139072418213,654.0964587330818,1.0
10/20,13/20,10700,1070000,72.64406633377075,231.04158978164196,5097.742637634277,642.9787128120661,0.98
10/20,14/20,10750,1075000,72.3969714641571,229.83943854272366,5090.9735605716705,703.4871230721474,0.94
10/20,15/20,10800,1080000,72.36416363716125,228.56185230612755,5063.477861881256,634.8233005404472,0.99
10/20,16/20,10850,1085000,71.95014119148254,229.96147276461124,5079.327095508575,685.0155534297228,0.96
10/20,17/20,10900,1090000,73.56424498558044,230.2747173756361,5066.5791800022125,610.6081292331219,0.96
10/20,18/20,10950,1095000,73.18080568313599,233.79289783537388,5099.79505777359,636.4080981463194,0.98
10/20,19/20,11000,1100000,72.88448476791382,231.50392937660217,5071.073664665222,665.33980076015,0.93
11/20,0/20,11050,1105000,73.56946420669556,227.42564640939236,5008.270507097244,624.5136285424232,0.96
11/20,1/20,11100,1110000,74.16443252563477,228.08055345714092,5034.791590213776,633.1444222331047,0.97
11/20,2/20,11150,1115000,70.67670202255249,233.73788464069366,5118.528024673462,663.7266323268414,0.99
11/20,3/20,11200,1120000,69.63385438919067,233.2829515784979,5076.171408653259,646.1605851948261,0.91
11/20,4/20,11250,1125000,69.12983632087708,233.9292579740286,5025.7212772369385,583.1153257936239,0.97
11/20,5/20,11300,1130000,68.54714727401733,229.58438451588154,5009.07036447525,575.7749111503363,0.99
11/20,6/20,11350,1135000,70.56738376617432,230.1495554447174,5038.491089344025,594.1487177610397,0.98
11/20,7/20,11400,1140000,73.52028679847717,231.75202964246273,5086.93325138092,583.4433154016733,0.99
11/20,8/20,11450,1145000,73.57347965240479,232.57652221620083,5113.5895936489105,634.1376203298569,0.98
11/20,9/20,11500,1150000,75.1215889453888,231.18910652399063,5119.877192258835,657.3591477572918,0.98
11/20,10/20,11550,1155000,74.6171407699585,229.28881226480007,5086.772975444794,606.7093856781721,1.0
11/20,11/20,11600,1160000,75.48240900039673,233.0658933967352,5073.862683773041,598.8212910294533,0.99
11/20,12/20,11650,1165000,72.33178329467773,231.47224755585194,5069.7013211250305,635.7584375441074,1.0
11/20,13/20,11700,1170000,73.91367816925049,228.26661793887615,5075.0368039608,611.9801342636347,0.97
11/20,14/20,11750,1175000,72.71953845024109,227.11694127321243,5126.012485980988,647.109949067235,0.98
11/20,15/20,11800,1180000,72.99876117706299,228.22136867046356,5119.53666806221,620.4416807591915,1.0
11/20,16/20,11850,1185000,72.16937446594238,230.96892443299294,5096.757045984268,591.8446416258812,0.99
11/20,17/20,11900,1190000,71.84894847869873,232.23994947969913,5071.171917915344,588.6111632958055,0.95
11/20,18/20,11950,1195000,72.47193384170532,227.83785800635815,5095.7898852825165,603.5130202695727,1.0
11/20,19/20,12000,1200000,72.48819756507874,229.56718915700912,5073.647901058197,603.4768717512488,0.98
12/20,0/20,12050,1205000,72.65062117576599,231.63313910365105,5039.988917589188,605.9342296421528,0.96
12/20,1/20,12100,1210000,71.88967180252075,229.4553625881672,5049.928844451904,567.642316147685,0.98
12/20,2/20,12150,1215000,72.03486347198486,229.52508924901485,5032.848212957382,582.9369529783726,0.99
12/20,3/20,12200,1220000,72.87569570541382,229.57511088252068,5072.516554117203,615.6882503479719,0.95
12/20,4/20,12250,1225000,73.53187966346741,228.1743438243866,5008.487710475922,631.4614392966032,0.98
12/20,5/20,12300,1230000,72.790771484375,224.2617038488388,5022.486550807953,616.8593248128891,0.98
12/20,6/20,12350,1235000,72.6888632774353,225.45670598745346,5064.649939775467,604.5840504467487,1.0
12/20,7/20,12400,1240000,72.7683436870575,226.89868599176407,5017.130386829376,560.0943951457739,0.98
12/20,8/20,12450,1245000,72.30522108078003,225.78441812098026,4995.051827669144,578.932505235076,1.0
12/20,9/20,12500,1250000,72.48016738891602,227.6045200228691,5023.699324846268,556.1421358734369,0.98
12/20,10/20,12550,1255000,72.34261298179626,228.73219434916973,4976.93870472908,598.5484392791986,0.99
12/20,11/20,12600,1260000,72.1287031173706,225.64940598607063,4989.79668545723,626.2764115929604,0.96
12/20,12/20,12650,1265000,71.64200639724731,228.03995630145073,5027.113862514496,609.6726793721318,0.99
12/20,13/20,12700,1270000,73.60060524940491,225.36141538619995,5007.568463563919,588.7973152920604,0.98
12/20,14/20,12750,1275000,73.72606182098389,225.23149359226227,5020.162124633789,559.4968959838152,0.98
12/20,15/20,12800,1280000,72.83494544029236,226.54258911311626,5029.385845899582,666.709671780467,0.97
12/20,16/20,12850,1285000,72.84721207618713,227.80602706968784,5012.194046020508,560.609690234065,0.95
12/20,17/20,12900,1290000,72.18226051330566,226.03996722400188,5016.389649391174,587.2616204321384,1.0
12/20,18/20,12950,1295000,73.22416806221008,225.91705921292305,5065.711487531662,599.14066170156,1.0
12/20,19/20,13000,1300000,73.02025175094604,224.9953170120716,5022.118225336075,582.1549635380507,0.99
13/20,0/20,13050,1305000,72.88502192497253,226.34647411108017,5001.874108076096,562.7107241153717,0.98
13/20,1/20,13100,1310000,71.72242617607117,227.42386215925217,5019.38395690918,651.3950558304787,0.96
13/20,2/20,13150,1315000,71.52471566200256,230.96937842667103,5014.400192737579,600.7543731331825,0.97
13/20,3/20,13200,1320000,71.3689239025116,229.09081496298313,4996.855576515198,555.6729514151812,0.96
13/20,4/20,13250,1325000,72.00385785102844,225.24669401347637,4961.895529747009,582.7194725573063,0.99
13/20,5/20,13300,1330000,71.20070838928223,223.68477502465248,4970.565783500671,575.166125997901,1.0
13/20,6/20,13350,1335000,71.99958896636963,225.503064930439,4977.718661785126,579.511300586164,0.99
13/20,7/20,13400,1340000,72.74173307418823,227.52041751146317,4977.57924747467,574.9089772999287,0.97
13/20,8/20,13450,1345000,72.67091727256775,226.9066175967455,4992.678692340851,558.9118143469095,0.98
13/20,9/20,13500,1350000,71.0089910030365,226.08436915278435,4959.156283855438,563.246561691165,1.0
13/20,10/20,13550,1355000,73.18097424507141,224.91789311170578,4956.84291768074,600.1068396568298,0.97
13/20,11/20,13600,1360000,72.32386994361877,225.17102281749249,5007.401538848877,570.6007307767868,0.99
13/20,12/20,13650,1365000,72.17154121398926,225.48884336650372,5023.204537391663,561.7009766772389,1.0
13/20,13/20,13700,1370000,72.18511271476746,224.28414250910282,5069.1233468055725,546.837221428752,0.98
13/20,14/20,13750,1375000,72.36954855918884,227.50819565355778,5039.1385707855225,547.9941699132323,0.97
13/20,15/20,13800,1380000,72.57320785522461,225.27731870114803,5006.527530670166,534.9591164588928,0.97
