Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
6/30,2/20,6150,615000,60.97011733055115,4764.374908685684,162.09779319167137,390.66419219970703,0.35
6/30,3/20,6200,620000,58.18438243865967,4790.669914484024,159.457396581769,421.5213441848755,0.38
6/30,4/20,6250,625000,56.74344992637634,4823.959626674652,156.79927993565798,411.72409139573574,0.37
6/30,5/20,6300,630000,61.7627387046814,4881.610134124756,157.7572284117341,410.05271166563034,0.29
6/30,6/20,6350,635000,57.28221678733826,4906.511482477188,161.07746613025665,418.7926321774721,0.4
6/30,7/20,6400,640000,55.99451518058777,4901.319705724716,165.13327760994434,461.52818267047405,0.38
6/30,8/20,6450,645000,58.878113746643066,4902.522225141525,165.0688082575798,471.88192941248417,0.44
6/30,9/20,6500,650000,58.96482181549072,4950.72899723053,163.11881782114506,434.1611113399267,0.39
6/30,10/20,6550,655000,56.14833641052246,4991.69975233078,165.04928794503212,433.08837573230267,0.43
6/30,11/20,6600,660000,58.679282426834106,4971.145784139633,169.04321271181107,436.7355644106865,0.46
6/30,12/20,6650,665000,59.442819595336914,4977.958124399185,168.23626032471657,417.87879242002964,0.38
6/30,13/20,6700,670000,56.654685258865356,5010.232100248337,167.7255825251341,437.86575919389725,0.38
6/30,14/20,6750,675000,57.71494174003601,4995.398926496506,165.48957781493664,421.91529197990894,0.45
6/30,15/20,6800,680000,61.31604552268982,5026.597685098648,163.70034982264042,426.75186164677143,0.36
6/30,16/20,6850,685000,57.53662705421448,5108.291275024414,164.60072529315948,429.0732657164335,0.35
6/30,17/20,6900,690000,57.68036437034607,5086.507858753204,166.180504322052,414.2703846246004,0.31
6/30,18/20,6950,695000,63.14045333862305,5057.114541530609,165.97854989767075,408.7598972171545,0.34
6/30,19/20,7000,700000,58.65695834159851,5112.127525568008,159.989451110363,384.20941407978535,0.41
7/30,0/20,7050,705000,58.43372201919556,5153.279571533203,157.19177624583244,380.5408524572849,0.47
7/30,1/20,7100,710000,62.36697316169739,5203.700657606125,155.37918590009212,398.3044296205044,0.46
7/30,2/20,7150,715000,56.37008762359619,5211.1887583732605,158.79038164019585,405.8351155221462,0.44
7/30,3/20,7200,720000,55.968730449676514,5224.581080198288,161.18505987524986,417.20886538922787,0.45
7/30,4/20,7250,725000,63.65145254135132,5268.985328197479,159.5720575004816,404.0866035372019,0.51
7/30,5/20,7300,730000,58.35145664215088,5315.970366239548,162.98360496759415,401.14346219599247,0.39
7/30,6/20,7350,735000,57.01965117454529,5263.779442071915,163.0755916237831,406.65801407396793,0.36
7/30,7/20,7400,740000,63.92709922790527,5285.332270622253,160.304440446198,391.8613736629486,0.28
7/30,8/20,7450,745000,57.560802698135376,5323.792154073715,159.7731017023325,389.46681912243366,0.43
7/30,9/20,7500,750000,57.17031216621399,5322.31155538559,162.1262135952711,379.5874756574631,0.46
7/30,10/20,7550,755000,62.71413278579712,5365.091599225998,158.95479867607355,407.6654219478369,0.38
7/30,11/20,7600,760000,57.50342416763306,5385.64998793602,161.37110769748688,378.0508914142847,0.49
7/30,12/20,7650,765000,57.73410224914551,5426.802236318588,159.67376789450645,399.8105363845825,0.38
7/30,13/20,7700,770000,63.09914040565491,5395.810301780701,162.82639011740685,399.29067696630955,0.47
7/30,14/20,7750,775000,58.391401529312134,5444.697030305862,160.3345392346382,407.43599677085876,0.41
7/30,15/20,7800,780000,58.80746650695801,5450.437123775482,160.8795572668314,422.9855183213949,0.39
7/30,16/20,7850,785000,62.27023935317993,5482.9314687252045,158.74727402627468,437.6577524393797,0.31
7/30,17/20,7900,790000,58.19252395629883,5469.348268032074,157.15808379650116,400.4729434847832,0.4
7/30,18/20,7950,795000,57.204232692718506,5462.052047252655,157.72576542198658,425.3151264041662,0.44
7/30,19/20,8000,800000,60.08959150314331,5505.485011339188,156.91732402145863,398.4005245566368,0.34
8/30,0/20,8050,805000,57.98128795623779,5566.171317100525,153.86492861062288,406.0814132094383,0.4
8/30,1/20,8100,810000,55.94784879684448,5586.7654893398285,155.83774721622467,394.793948084116,0.43
8/30,2/20,8150,815000,60.34903287887573,5557.004422187805,152.4858324304223,389.2543283700943,0.52
8/30,3/20,8200,820000,57.43576502799988,5594.278958559036,152.38431727141142,394.3899425268173,0.42
8/30,4/20,8250,825000,56.06299114227295,5545.224478960037,154.42496964335442,388.30608850717545,0.3
8/30,5/20,8300,830000,58.216328144073486,5581.337303876877,154.29557567089796,378.5641769617796,0.31
8/30,6/20,8350,835000,60.2661657333374,5569.041880369186,151.82051982730627,395.791953548789,0.46
8/30,7/20,8400,840000,56.90542411804199,5605.362312555313,151.98292203247547,388.3956651687622,0.4
8/30,8/20,8450,845000,59.201167821884155,5593.474688529968,153.96513233333826,380.0926539450884,0.38
8/30,9/20,8500,850000,62.55328345298767,5592.592070579529,157.62516313046217,377.6078911423683,0.32
8/30,10/20,8550,855000,58.951945543289185,5548.870999336243,159.43156395852566,383.00044979155064,0.43
8/30,11/20,8600,860000,57.25740933418274,5428.469698667526,162.2851491868496,389.83562645316124,0.49
8/30,12/20,8650,865000,60.248740673065186,5366.694234609604,166.1609819829464,392.88285157084465,0.33
8/30,13/20,8700,870000,56.324217557907104,5249.32114982605,165.29237055778503,393.0656674206257,0.33
8/30,14/20,8750,875000,60.63566493988037,5176.976302623749,162.78702102601528,394.30467692017555,0.24
8/30,15/20,8800,880000,62.830605268478394,5159.403502702713,160.3721457272768,411.52126437425613,0.23
8/30,16/20,8850,885000,58.88485860824585,5069.867550849915,160.01837672293186,406.45198379456997,0.22
8/30,17/20,8900,890000,59.01006555557251,5062.392815589905,160.7904207110405,392.8032041192055,0.46
8/30,18/20,8950,895000,61.6477997303009,5092.62070608139,157.71264466643333,369.03209905326366,0.29
8/30,19/20,9000,900000,56.76112723350525,5117.761024951935,157.80730389803648,359.02419067919254,0.51
9/30,0/20,9050,905000,56.735503911972046,5150.803810596466,154.95324985682964,347.8242338299751,0.43
9/30,1/20,9100,910000,61.627230644226074,5211.762193918228,152.17827702313662,345.36137291789055,0.6
9/30,2/20,9150,915000,57.71010780334473,5252.184854507446,149.10279536992311,346.26976512372494,0.28
9/30,3/20,9200,920000,58.376307249069214,5290.226750612259,148.92431221157312,351.94174686074257,0.5
9/30,4/20,9250,925000,64.34344267845154,5335.064475059509,147.6693808361888,326.29792284965515,0.49
9/30,5/20,9300,930000,58.96441984176636,5378.713281154633,148.80117569863796,331.5867718607187,0.49
9/30,6/20,9350,935000,58.93558740615845,5446.727752685547,149.07247411459684,334.0213150829077,0.47
