Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
9/20,18/20,9950,995000,72.02908492088318,7305.407779216766,336.86962819099426,177.26660841703415,0.71
9/20,19/20,10000,1000000,71.9515962600708,7306.07167673111,395.9713150784373,175.9181802123785,0.92
10/20,0/20,10050,1005000,77.2061173915863,7366.803663730621,336.76935067772865,178.12691546976566,0.81
10/20,1/20,10100,1010000,72.60330152511597,7326.095240116119,353.51208163797855,175.9493613988161,0.87
10/20,2/20,10150,1015000,74.22471761703491,7305.184983253479,353.9452804028988,177.1964425444603,0.91
10/20,3/20,10200,1020000,77.58630537986755,7304.923418045044,356.7881127372384,178.77285660803318,0.88
10/20,4/20,10250,1025000,72.65778255462646,7324.809342384338,350.5655425488949,179.6555218398571,0.89
10/20,5/20,10300,1030000,74.4139633178711,7307.847664833069,339.3581913933158,177.1829198896885,0.88
10/20,6/20,10350,1035000,75.9589569568634,7321.440626621246,340.18820111453533,174.65190161764622,0.94
10/20,7/20,10400,1040000,72.25319290161133,7287.114380836487,347.6507232263684,176.23994985222816,0.88
10/20,8/20,10450,1045000,75.61755609512329,7356.959900379181,342.5274198129773,175.80413037538528,0.84
10/20,9/20,10500,1050000,75.97907209396362,7360.702532291412,357.7200849056244,179.74711845815182,0.87
10/20,10/20,10550,1055000,74.62382197380066,7366.270739555359,379.7555313259363,177.92426604032516,0.82
10/20,11/20,10600,1060000,75.50043106079102,7368.19971370697,327.2417727485299,176.20795422792435,0.87
10/20,12/20,10650,1065000,73.69558143615723,7377.8383865356445,317.92983312159777,177.96380956470966,0.83
10/20,13/20,10700,1070000,73.22125339508057,7369.7632665634155,318.339979596436,179.98045736551285,0.94
10/20,14/20,10750,1075000,76.57311701774597,7411.575549125671,328.06839306652546,178.96467019617558,0.86
10/20,15/20,10800,1080000,74.87539720535278,7427.601755142212,340.29130387306213,178.3039852231741,0.91
10/20,16/20,10850,1085000,72.53008532524109,7454.940453529358,324.3003817051649,178.2852778583765,0.94
10/20,17/20,10900,1090000,80.26942420005798,7450.680261135101,334.5559348091483,178.47256109118462,0.81
10/20,18/20,10950,1095000,74.90448808670044,7463.816596031189,296.8634732887149,180.4383081793785,0.94
10/20,19/20,11000,1100000,73.38764500617981,7444.278296470642,278.8309925869107,178.53000909090042,0.83
11/20,0/20,11050,1105000,76.88299202919006,7472.100403785706,288.49949799478054,176.21535958349705,0.93
11/20,1/20,11100,1110000,74.88735246658325,7496.329442501068,334.4202289953828,176.72201374173164,0.87
11/20,2/20,11150,1115000,73.5729410648346,7546.970788478851,329.537444986403,176.37380889058113,0.96
