Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_q_loss,Pi_l2_loss,Success
6/20,15/20,6800,680000,213.56041884422302,538.7725804150105,1988.4508919715881,130.9180245026946,0.0
6/20,16/20,6850,685000,209.92194247245789,505.60776211321354,2002.5063347816467,133.03316924721003,0.0
6/20,17/20,6900,690000,212.2293198108673,468.8529220819473,1974.8083276748657,134.78149727731943,0.01
6/20,18/20,6950,695000,209.8510401248932,478.9335657954216,1986.825609087944,135.65609772503376,0.0
6/20,19/20,7000,700000,211.2030520439148,453.85645835101604,2012.5291204452515,135.78421664237976,0.0
7/20,0/20,7050,705000,69.18350744247437,506.54008366167545,2009.8083149194717,136.73035073280334,0.0
7/20,1/20,7100,710000,70.56472635269165,496.7127228677273,1998.7000629901886,136.25731537491083,0.0
7/20,2/20,7150,715000,72.87614393234253,470.2825186699629,1993.2294433116913,135.17822724580765,0.0
7/20,3/20,7200,720000,72.0691282749176,480.9713698476553,1995.3779999017715,132.26912363618612,0.0
7/20,4/20,7250,725000,73.07025337219238,482.44838684797287,2046.983106970787,135.2687156572938,0.0
7/20,5/20,7300,730000,73.5628604888916,532.9494835883379,2050.364209294319,133.62145800888538,0.0
7/20,6/20,7350,735000,73.01756548881531,511.3244283646345,2033.394593834877,132.01286594569683,0.0
7/20,7/20,7400,740000,73.81368446350098,459.5208849310875,2037.385434269905,132.56523433327675,0.0
7/20,8/20,7450,745000,74.00818228721619,462.5682818889618,2054.0811002254486,134.0832244157791,0.0
7/20,9/20,7500,750000,72.56535792350769,465.64199797809124,2068.0495266914368,132.54342439770699,0.0
7/20,10/20,7550,755000,71.72007918357849,473.86130215227604,2083.3922041654587,132.6444476991892,0.01
7/20,11/20,7600,760000,70.79182696342468,498.46021312475204,2123.504208445549,132.32362391799688,0.02
7/20,12/20,7650,765000,70.99081921577454,482.18634206056595,2119.535275578499,132.35892939567566,0.01
7/20,13/20,7700,770000,70.85929560661316,527.3228390663862,2125.072279691696,132.52226171642542,0.06
7/20,14/20,7750,775000,71.1108615398407,501.7898208498955,2135.1024644374847,132.14474040269852,0.05
7/20,15/20,7800,780000,72.02367854118347,472.735388725996,2159.7115606069565,130.61499692499638,0.16
7/20,16/20,7850,785000,72.53123474121094,491.0650603324175,2181.4346960783005,130.32999017089605,0.1
7/20,17/20,7900,790000,71.86638236045837,531.3364180773497,2221.9601813554764,129.38199811428785,0.21
7/20,18/20,7950,795000,74.11412858963013,520.0005145072937,2225.861317873001,131.729926019907,0.38
7/20,19/20,8000,800000,71.8288722038269,505.5114794075489,2257.6163609027863,130.84046710282564,0.5
8/20,0/20,8050,805000,72.7258529663086,527.1136680543423,2264.794937491417,132.64304552972317,0.09
8/20,1/20,8100,810000,74.77200603485107,518.8634149283171,2292.295792579651,131.18267496675253,0.12
8/20,2/20,8150,815000,73.35224747657776,478.9847685545683,2316.3695570230484,132.51839368790388,0.13
8/20,3/20,8200,820000,74.74340176582336,519.9980726242065,2313.2193900346756,134.8073762357235,0.77
8/20,4/20,8250,825000,73.29069519042969,457.3189002647996,2339.517753958702,133.17226077616215,0.63
8/20,5/20,8300,830000,71.97444725036621,541.6364765763283,2347.5013431310654,131.97656720131636,0.09
8/20,6/20,8350,835000,76.24403238296509,560.5385672450066,2394.8103334903717,132.84481094777584,0.1
8/20,7/20,8400,840000,73.57687377929688,526.1918140500784,2389.197632789612,134.05116202682257,0.32
8/20,8/20,8450,845000,74.59225678443909,553.0506087243557,2421.83212018013,132.67969123274088,0.19
8/20,9/20,8500,850000,70.85389065742493,490.78323528170586,2432.4337676763535,133.13895700126886,0.57
8/20,10/20,8550,855000,71.53306889533997,481.61227837204933,2475.1207268238068,133.2535051330924,0.45
8/20,11/20,8600,860000,70.15135622024536,501.3709536269307,2499.360995411873,133.18504587560892,0.41
8/20,12/20,8650,865000,71.56428527832031,512.5564522147179,2527.3333715200424,131.57166258245707,0.23
8/20,13/20,8700,870000,72.56945323944092,532.1562351435423,2540.626451253891,133.71437294781208,0.33
8/20,14/20,8750,875000,73.54483079910278,528.0853350609541,2554.894146680832,133.93465697020292,0.37
8/20,15/20,8800,880000,75.11819982528687,519.4778219908476,2604.7492866516113,133.65740042179823,0.69
8/20,16/20,8850,885000,72.88091969490051,533.873267814517,2615.6341868638992,131.59447530657053,0.72
8/20,17/20,8900,890000,70.6219072341919,558.1786641925573,2665.175257086754,130.628220371902,0.58
8/20,18/20,8950,895000,71.89492702484131,561.4633044451475,2681.9033303260803,132.6019895374775,0.62
8/20,19/20,9000,900000,72.06782341003418,537.4957733750343,2688.9985653162003,132.8680000975728,0.2
9/20,0/20,9050,905000,70.98052477836609,536.0318575054407,2709.0852035284042,134.4319871366024,0.26
9/20,1/20,9100,910000,74.93821549415588,559.18648609519,2780.6056962013245,135.18097051233053,0.18
9/20,2/20,9150,915000,77.76707887649536,526.8505853414536,2780.8774403333664,133.65826286375523,0.13
9/20,3/20,9200,920000,74.72880554199219,500.97731207311153,2806.8494490385056,133.83599787205458,0.41
9/20,4/20,9250,925000,71.68502926826477,492.07214760780334,2881.990164875984,134.72196973860264,0.21
9/20,5/20,9300,930000,73.108149766922,555.4302899688482,2897.1849932670593,136.25786738842726,0.79
9/20,6/20,9350,935000,73.28048253059387,546.2672806680202,2923.825810074806,135.1850333660841,0.47
9/20,7/20,9400,940000,73.9897632598877,546.3838223069906,2997.898515224457,135.04853989183903,0.59
9/20,8/20,9450,945000,69.59088182449341,553.9348098039627,2997.398643732071,135.49057605862617,0.34
9/20,9/20,9500,950000,69.75246095657349,530.1481941342354,3050.9445192813873,135.42175859957933,0.71
9/20,10/20,9550,955000,70.74811840057373,586.6662249416113,3088.8716526031494,134.7736920416355,0.22
9/20,11/20,9600,960000,72.49726271629333,593.7597629576921,3107.6397058963776,135.74776829779148,0.18
9/20,12/20,9650,965000,70.08061122894287,540.1771397292614,3148.0782306194305,138.24492233246565,0.49
9/20,13/20,9700,970000,72.41542792320251,576.9679478555918,3182.930157184601,138.4208903312683,0.52
9/20,14/20,9750,975000,70.46883153915405,581.7098234295845,3208.5716071128845,138.03659253567457,0.42
9/20,15/20,9800,980000,70.26736426353455,585.5109183937311,3219.8282220363617,136.45180997252464,0.64
9/20,16/20,9850,985000,69.4520275592804,551.0687841773033,3243.6640973091125,136.19047347456217,0.82
9/20,17/20,9900,990000,71.97199249267578,567.7662919312716,3297.0879747867584,135.6838777437806,0.62
9/20,18/20,9950,995000,71.29124617576599,524.3481293916702,3326.725430250168,136.41757840663195,0.76
9/20,19/20,10000,1000000,69.64924812316895,560.4436570852995,3344.025504589081,136.80862180888653,0.76
10/20,0/20,10050,1005000,69.3528380393982,549.1750062406063,3359.614166498184,137.8643608018756,0.76
10/20,1/20,10100,1010000,70.02472400665283,546.1949834525585,3401.41956949234,137.06555209308863,0.7
10/20,2/20,10150,1015000,68.44175910949707,538.4401041418314,3423.1084945201874,141.45985104888678,0.58
10/20,3/20,10200,1020000,68.26568984985352,535.783250913024,3429.771070241928,141.1998175010085,0.59
10/20,4/20,10250,1025000,70.85233926773071,514.4113681912422,3426.7348597049713,141.01856762170792,0.51
10/20,5/20,10300,1030000,70.33269691467285,523.284020781517,3453.563469171524,140.10128317773342,0.36
10/20,6/20,10350,1035000,69.68112826347351,533.8183561563492,3465.173096895218,141.085452362895,0.51
10/20,7/20,10400,1040000,72.67467093467712,546.9236770272255,3453.159549474716,140.9835785254836,0.4
10/20,8/20,10450,1045000,70.80165886878967,538.0865393057466,3418.807452917099,139.43719355016947,0.36
10/20,9/20,10500,1050000,71.67716526985168,561.5325040072203,3424.1233048439026,138.62794505804777,0.43
