Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Pi_l2_loss,Q_loss,Success
6/20,12/20,6650,665000,85.2992844581604,10086.730777263641,44.724903147667646,31.140287046320736,0.0
6/20,13/20,6700,670000,86.13093280792236,10091.165625572205,45.20133409276605,31.46043150126934,0.0
6/20,14/20,6750,675000,84.52918648719788,10161.25858259201,45.307821452617645,29.851145355030894,0.0
6/20,15/20,6800,680000,82.13978815078735,10107.877857208252,45.07650081254542,32.0072818743065,0.0
6/20,16/20,6850,685000,82.32081365585327,10189.359855175018,44.579254776239395,28.60612508095801,0.0
6/20,17/20,6900,690000,84.69033765792847,10185.113473892212,45.18594619818032,33.84642870351672,0.0
6/20,18/20,6950,695000,84.02850985527039,10221.566193580627,44.265632374212146,31.742476286366582,0.0
6/20,19/20,7000,700000,82.46003937721252,10121.244263648987,43.991170320659876,34.91278756503016,0.0
7/20,0/20,7050,705000,83.90333795547485,10245.523554801941,44.80869287624955,31.985791426617652,0.0
7/20,1/20,7100,710000,83.30714535713196,10266.712722301483,44.63823814317584,29.075417808722705,0.0
7/20,2/20,7150,715000,85.23545122146606,10174.821074008942,44.32407529093325,30.778814857825637,0.0
7/20,3/20,7200,720000,83.68017601966858,10152.642211914062,43.88600664772093,32.52485616877675,0.0
7/20,4/20,7250,725000,82.17196846008301,10256.369050979614,44.99560806900263,31.907070913352072,0.0
7/20,5/20,7300,730000,86.63290762901306,10266.436676979065,43.76274149864912,28.980532213114202,0.0
7/20,6/20,7350,735000,82.84665012359619,10187.42249250412,43.803968880325556,28.31114247161895,0.0
7/20,7/20,7400,740000,82.52561068534851,10309.096355438232,43.30947553738952,27.878490799106658,0.0
7/20,8/20,7450,745000,84.72574853897095,10295.02372598648,42.70376293361187,28.689047679305077,0.0
7/20,9/20,7500,750000,87.25842475891113,10349.655760288239,43.725143080577254,30.28004144784063,0.0
7/20,10/20,7550,755000,82.22485828399658,10210.935853004456,43.491612965241075,31.017510847188532,0.0
7/20,11/20,7600,760000,84.15616083145142,10302.06740617752,43.255025796592236,30.79952841810882,0.0
7/20,12/20,7650,765000,83.60582542419434,10222.008341312408,42.83964027650654,28.99310700595379,0.0
7/20,13/20,7700,770000,83.34835410118103,10318.784337043762,42.82173806801438,29.047604132443666,0.0
7/20,14/20,7750,775000,81.75476908683777,10309.45552778244,43.55028610676527,32.07184818945825,0.0
7/20,15/20,7800,780000,84.66953372955322,10293.005493164062,43.68653016537428,30.612777775153518,0.0
7/20,16/20,7850,785000,83.53953814506531,10290.190217971802,43.614452013745904,29.772081186063588,0.0
7/20,17/20,7900,790000,85.83152031898499,10303.654986858368,42.80191630497575,29.8606811594218,0.0
7/20,18/20,7950,795000,82.52490568161011,10283.997521400452,44.44051615148783,30.652327535673976,0.0
7/20,19/20,8000,800000,83.94983267784119,10333.648293018341,43.26191481389105,29.661577288992703,0.0
8/20,0/20,8050,805000,85.25476241111755,10318.042948246002,43.129112461581826,29.830760419834405,0.0
8/20,1/20,8100,810000,85.46050119400024,10343.669487953186,44.19970250315964,30.300581561867148,0.0
