Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
2/20,12/20,2650,265000,208.3175904750824,124.93836617469788,4226.187665462494,384.21243650466204,0.0
2/20,13/20,2700,270000,207.26389455795288,124.10024085640907,4286.089327096939,389.6972553730011,0.0
2/20,14/20,2750,275000,213.40597105026245,126.84359389543533,4307.466477632523,426.6559637635946,0.0
2/20,15/20,2800,280000,210.25660872459412,130.31107358634472,4409.268215894699,404.2016965150833,0.0
2/20,16/20,2850,285000,203.85950088500977,131.40710673481226,4462.219279766083,397.28781378269196,0.0
2/20,17/20,2900,290000,208.03369855880737,130.30428809672594,4514.998829364777,424.3433795273304,0.0
2/20,18/20,2950,295000,206.79085540771484,132.60241942107677,4527.334910154343,415.01230946183205,0.0
2/20,19/20,3000,300000,206.3603332042694,133.643908649683,4592.353532075882,393.3789418488741,0.0
3/20,0/20,3050,305000,207.73840951919556,133.95270383358002,4654.938861131668,409.925979077816,0.02
3/20,1/20,3100,310000,210.5182454586029,135.21986201405525,4696.29177236557,399.98622457683086,0.01
3/20,2/20,3150,315000,208.53195929527283,136.02162582427263,4822.476922512054,413.6169453859329,0.0
3/20,3/20,3200,320000,206.01318764686584,136.61970721930265,4865.739371776581,424.16131107509136,0.01
3/20,4/20,3250,325000,208.49289083480835,137.94438055157661,4911.753053665161,412.58846355974674,0.06
3/20,5/20,3300,330000,210.1363708972931,141.12515431642532,4951.34632897377,389.37580873817205,0.0
3/20,6/20,3350,335000,207.93742156028748,142.10918431729078,5013.021713018417,431.1249749660492,0.0
3/20,7/20,3400,340000,209.4302475452423,141.9310806915164,4980.252841949463,396.2454987615347,0.02
3/20,8/20,3450,345000,205.8905656337738,137.44249600172043,5061.9816908836365,421.4612566381693,0.07
3/20,9/20,3500,350000,205.81836223602295,143.1319634243846,5056.308811664581,406.52184346318245,0.04
3/20,10/20,3550,355000,207.70918560028076,143.37426106631756,5115.439870357513,393.0837957561016,0.07
3/20,11/20,3600,360000,74.45703506469727,142.93848925828934,5104.577231645584,370.56880882382393,0.05
3/20,12/20,3650,365000,75.38891983032227,145.8161103129387,5136.030110120773,403.87364703416824,0.04
3/20,13/20,3700,370000,80.48157477378845,144.1740763708949,5143.322121143341,398.5632538199425,0.06
3/20,14/20,3750,375000,73.24781394004822,144.19239148497581,5163.537908554077,381.92302291095257,0.04
3/20,15/20,3800,380000,72.57794785499573,142.42636840045452,5229.486614704132,378.08635154366493,0.1
3/20,16/20,3850,385000,78.01233625411987,142.90205730497837,5268.0551545619965,372.03075029700994,0.09
3/20,17/20,3900,390000,71.91120338439941,143.43863777816296,5317.779237270355,404.2756608054042,0.22
3/20,18/20,3950,395000,71.52812385559082,147.45046877115965,5375.889732599258,412.4252228438854,0.27
3/20,19/20,4000,400000,77.83378863334656,144.84509000182152,5408.201487541199,382.42606400698423,0.11
4/20,0/20,4050,405000,70.89913368225098,145.57372264564037,5461.744831562042,400.73911867290735,0.14
4/20,1/20,4100,410000,72.3858871459961,146.80410378426313,5522.276807785034,410.7475240677595,0.15
4/20,2/20,4150,415000,74.25405621528625,149.5408841520548,5545.238594532013,404.4559320807457,0.16
4/20,3/20,4200,420000,70.8543791770935,148.96292996406555,5638.736540794373,408.13845840096474,0.17
4/20,4/20,4250,425000,71.62845134735107,151.58858074247837,5677.517247676849,395.2666587084532,0.27
4/20,5/20,4300,430000,74.55937480926514,153.52559642493725,5705.544412136078,399.8160924986005,0.23
4/20,6/20,4350,435000,70.48265337944031,153.3142465427518,5732.668210506439,387.8285253942013,0.3
4/20,7/20,4400,440000,73.00521039962769,153.23552522808313,5856.256636142731,411.8974651992321,0.37
4/20,8/20,4450,445000,74.88292908668518,152.3953859359026,5880.936511993408,393.58774197101593,0.32
4/20,9/20,4500,450000,70.07327580451965,153.70284670591354,5971.737076282501,376.15710531920195,0.43
4/20,10/20,4550,455000,74.0820107460022,153.11759680509567,6077.134171485901,395.18463246524334,0.23
4/20,11/20,4600,460000,74.59148359298706,157.48948723822832,6087.999652385712,384.5403693765402,0.29
4/20,12/20,4650,465000,70.13335847854614,157.89140737056732,6099.754696369171,435.2201944589615,0.29
4/20,13/20,4700,470000,72.97875213623047,155.82595731317997,6108.604778289795,426.01399706304073,0.38
4/20,14/20,4750,475000,72.54386591911316,158.50657780468464,6128.23476600647,384.54322335124016,0.39
4/20,15/20,4800,480000,71.96613955497742,157.25674150884151,6151.874704837799,405.4897856041789,0.51
4/20,16/20,4850,485000,79.34716796875,157.55417985469103,6138.905164241791,415.68624955415726,0.4
4/20,17/20,4900,490000,72.1647515296936,159.82842335104942,6155.504096031189,394.1668998003006,0.35
4/20,18/20,4950,495000,73.95012974739075,160.48480239510536,6180.323350429535,380.9513278901577,0.37
4/20,19/20,5000,500000,77.3165864944458,159.8808466643095,6278.255338191986,403.39049147069454,0.34
5/20,0/20,5050,505000,72.94758987426758,160.18791162967682,6324.718644142151,404.5694019794464,0.53
5/20,1/20,5100,510000,71.74211096763611,157.90691363811493,6368.72149515152,444.8081385791302,0.4
5/20,2/20,5150,515000,77.08254528045654,160.83586540818214,6427.53887796402,423.98186960816383,0.55
5/20,3/20,5200,520000,73.24594330787659,160.6376477777958,6427.918684005737,389.86709892749786,0.53
5/20,4/20,5250,525000,72.48051738739014,161.4624097496271,6460.555829524994,411.2161732837558,0.63
5/20,5/20,5300,530000,76.14161825180054,159.68461035192013,6513.515365600586,381.4348695278168,0.42
