Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
6/20,3/20,6200,620000,92.954430103302,101.48320976644754,2522.5437750816345,418.4472734108567,0.0
6/20,4/20,6250,625000,93.41672539710999,100.59184616059065,2545.144518852234,449.9170286729932,0.0
6/20,5/20,6300,630000,95.16660928726196,99.6712965592742,2558.343287229538,435.2827455252409,0.0
6/20,6/20,6350,635000,95.56230616569519,100.31950758397579,2528.6571410894394,425.1451981961727,0.0
6/20,7/20,6400,640000,95.80507850646973,98.53562685102224,2546.148071527481,414.10035629570484,0.0
6/20,8/20,6450,645000,95.62156701087952,97.05230571329594,2542.6826305389404,386.50858706235886,0.0
6/20,9/20,6500,650000,94.34947538375854,97.34486626088619,2565.256995677948,393.8073155656457,0.0
6/20,10/20,6550,655000,94.55370569229126,97.17756336182356,2538.302815079689,412.9395384788513,0.0
6/20,11/20,6600,660000,94.51056742668152,100.2758633568883,2545.803087949753,415.79709056019783,0.0
6/20,12/20,6650,665000,95.71770453453064,99.82511165738106,2535.5969396829605,414.50111815333366,0.0
6/20,13/20,6700,670000,94.51217865943909,98.50437324494123,2543.5687388181686,394.6273006051779,0.0
6/20,14/20,6750,675000,93.5752501487732,100.45130692794919,2534.9823521375656,389.0307950899005,0.0
6/20,15/20,6800,680000,90.25158143043518,100.25647403299809,2533.834663748741,421.2570528239012,0.0
6/20,16/20,6850,685000,94.77184295654297,99.21578968316317,2536.3937265872955,419.89661663770676,0.0
6/20,17/20,6900,690000,91.56567430496216,97.54751249402761,2554.607942700386,366.89399825036526,0.0
6/20,18/20,6950,695000,13666.134470701218,97.54346849024296,2553.3224127292633,405.6299031972885,0.0
6/20,19/20,7000,700000,82.34777283668518,98.32871554791927,2546.339974284172,428.05417577922344,0.0
7/20,0/20,7050,705000,87.26617789268494,97.81196314841509,2574.5592662096024,447.03949558734894,0.0
7/20,1/20,7100,710000,84.93091177940369,96.92652902752161,2543.480827331543,430.64228311926126,0.0
7/20,2/20,7150,715000,84.25622963905334,95.7793651074171,2548.8491212129593,400.82154054939747,0.0
7/20,3/20,7200,720000,84.36919736862183,95.93134158104658,2564.6700080633163,419.28223590552807,0.0
7/20,4/20,7250,725000,84.98726749420166,97.48236767202616,2582.70719230175,405.63028267771006,0.0
7/20,5/20,7300,730000,85.65820932388306,97.3078985363245,2575.946311354637,395.51787086576223,0.0
7/20,6/20,7350,735000,86.25234365463257,97.80864131450653,2547.4723538160324,363.15561329573393,0.0
7/20,7/20,7400,740000,85.53688836097717,98.21842001378536,2532.042620897293,379.02738005667925,0.0
7/20,8/20,7450,745000,84.7474114894867,98.60945528000593,2558.188646674156,387.39790173619986,0.0
7/20,9/20,7500,750000,84.23129105567932,98.20829244703054,2509.922593832016,389.0836592614651,0.0
7/20,10/20,7550,755000,82.6517562866211,97.91357520222664,2520.8699567317963,389.4662123322487,0.0
7/20,11/20,7600,760000,83.65965676307678,95.573939781636,2541.652287364006,394.222964130342,0.0
7/20,12/20,7650,765000,83.58014130592346,95.86281540244818,2542.8941962718964,426.8932121694088,0.0
7/20,13/20,7700,770000,82.55180191993713,96.99383790045977,2550.7466747760773,402.85696456581354,0.0
7/20,14/20,7750,775000,81.94084477424622,97.62451434880495,2522.5079892873764,393.2942496687174,0.0
7/20,15/20,7800,780000,85.32695484161377,94.61625231429935,2525.0696119070053,437.25721175968647,0.0
7/20,16/20,7850,785000,83.87565612792969,94.70214426517487,2530.279496908188,394.1327889636159,0.0
7/20,17/20,7900,790000,83.26078367233276,95.51875345408916,2528.083167076111,386.5424630641937,0.0
7/20,18/20,7950,795000,84.38014841079712,96.03841053694487,2515.316275000572,379.853567995131,0.0
7/20,19/20,8000,800000,85.45565891265869,95.2782745435834,2524.622181892395,406.9039118140936,0.0
8/20,0/20,8050,805000,85.36179709434509,95.42557767778635,2540.8257973194122,361.31927984952927,0.0
8/20,1/20,8100,810000,84.89917969703674,96.67136202007532,2504.6886937618256,383.72840797901154,0.0
8/20,2/20,8150,815000,83.66398119926453,95.38727266341448,2478.407935023308,395.7013313174248,0.0
8/20,3/20,8200,820000,83.97545909881592,95.79449793696404,2461.9421927928925,433.4218404069543,0.0
8/20,4/20,8250,825000,85.63719916343689,97.32072170078754,2456.5314725637436,391.27587915956974,0.0
8/20,5/20,8300,830000,85.31238174438477,96.68302509188652,2438.3757812976837,396.4340403303504,0.0
8/20,6/20,8350,835000,86.20609641075134,95.46366429328918,2453.125072836876,403.04349095374346,0.0
8/20,7/20,8400,840000,85.7281985282898,95.05190298706293,2455.7243535518646,378.61758747696877,0.0
