Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
7/20,14/20,7750,775000,68.60141587257385,163.2105328142643,5226.0060567855835,576.0812778323889,0.93
7/20,15/20,7800,780000,72.74920654296875,164.6177167147398,5184.364602088928,576.2311453819275,0.92
7/20,16/20,7850,785000,69.95968413352966,158.60247888416052,5208.085097312927,546.5809350162745,0.97
7/20,17/20,7900,790000,67.90416097640991,161.03050357103348,5221.87077999115,551.8882149755955,0.97
7/20,18/20,7950,795000,69.42230749130249,162.25260696560144,5227.892273426056,576.506311789155,0.99
7/20,19/20,8000,800000,70.03828287124634,164.93894058465958,5173.949510812759,570.3930669128895,0.94
8/20,0/20,8050,805000,68.34467148780823,162.2446482181549,5202.560413122177,546.793311342597,1.0
8/20,1/20,8100,810000,68.67044615745544,165.40637549757957,5180.266728639603,598.3089502006769,0.92
8/20,2/20,8150,815000,73.0021493434906,160.6386292129755,5166.473562955856,551.5722409337759,0.95
8/20,3/20,8200,820000,68.69346761703491,159.11701788008213,5164.2143886089325,560.4978878647089,0.98
8/20,4/20,8250,825000,67.96148705482483,161.61774933338165,5164.141728401184,566.6016712337732,0.97
8/20,5/20,8300,830000,73.37955927848816,162.19232949614525,5176.732835054398,537.1275678873062,0.97
8/20,6/20,8350,835000,67.67561626434326,165.41263899207115,5152.475201129913,519.0270493626595,0.98
8/20,7/20,8400,840000,66.32319784164429,164.15686382353306,5145.761939048767,520.571886792779,0.93
8/20,8/20,8450,845000,71.9770278930664,164.9627423286438,5092.578706979752,563.7607963234186,1.0
8/20,9/20,8500,850000,67.05359315872192,163.66466082632542,5085.159729003906,540.3113128095865,0.91
8/20,10/20,8550,855000,68.49314069747925,164.49949994683266,5103.00698018074,550.919049590826,0.99
8/20,11/20,8600,860000,70.47134041786194,163.29239010810852,5097.509117364883,578.6379504203796,0.96
8/20,12/20,8650,865000,69.68471455574036,160.339025311172,5120.332534313202,543.9377596229315,0.98
8/20,13/20,8700,870000,67.03253531455994,161.09230171889067,5082.689234018326,560.6876481175423,0.93
8/20,14/20,8750,875000,69.69171094894409,164.25380758941174,5098.492928266525,554.4105771929026,1.0
8/20,15/20,8800,880000,70.55537033081055,162.6382770910859,5073.799254179001,552.8297239542007,0.95
8/20,16/20,8850,885000,68.13754653930664,159.71369594335556,5091.82293343544,530.0787087231874,0.99
8/20,17/20,8900,890000,67.73431777954102,164.56868162751198,5057.6796905994415,524.1010699123144,0.9
8/20,18/20,8950,895000,71.30499649047852,160.36327920854092,5060.070004463196,523.2202381789684,0.97
8/20,19/20,9000,900000,68.12261033058167,160.46846356987953,5054.733426094055,533.9512299001217,0.91
9/20,0/20,9050,905000,69.07144784927368,162.17881931364536,5036.877871751785,499.13943868875504,0.97
9/20,1/20,9100,910000,71.9953351020813,162.56074191629887,5047.866172552109,555.2521815896034,0.94
9/20,2/20,9150,915000,68.29809594154358,162.36895917356014,5009.239745616913,540.6436143666506,0.96
9/20,3/20,9200,920000,69.33248543739319,162.72177205979824,5007.371749162674,536.8727613985538,0.87
9/20,4/20,9250,925000,71.48947930335999,162.32734341919422,5012.873031377792,534.4814300239086,0.96
