Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
7/20,4/20,7250,725000,78.80168271064758,292.08292781561613,165.72783634066582,6948.878314971924,0.39
7/20,5/20,7300,730000,81.27082705497742,332.93134332448244,165.89739495515823,6975.5160574913025,0.44
7/20,6/20,7350,735000,82.1956775188446,320.2584168687463,167.650654271245,7035.667605876923,0.55
7/20,7/20,7400,740000,80.98203325271606,312.9449499845505,171.2744484692812,7060.237001419067,0.73
7/20,8/20,7450,745000,80.85532188415527,316.37638395279646,170.57710056006908,7061.200391292572,0.56
7/20,9/20,7500,750000,77.3569393157959,305.22110472619534,172.32716861367226,7076.066638469696,0.62
7/20,10/20,7550,755000,79.23807883262634,303.3343914821744,171.12859432399273,7082.144548416138,0.75
7/20,11/20,7600,760000,79.86567234992981,327.91008634120226,172.18805481493473,7131.024415969849,0.74
7/20,12/20,7650,765000,77.80134725570679,323.1435469686985,169.52293179929256,7142.244204998016,0.75
7/20,13/20,7700,770000,76.51961827278137,303.3458876609802,170.65007090568542,7121.241305351257,0.77
7/20,14/20,7750,775000,78.34368181228638,326.05931375175714,169.51590436697006,7154.462558746338,0.89
7/20,15/20,7800,780000,77.50080633163452,309.43856885284185,171.47359856963158,7123.833899497986,0.79
7/20,16/20,7850,785000,75.9928035736084,312.35169583559036,171.44968590140343,7151.74729013443,0.85
7/20,17/20,7900,790000,77.44054007530212,317.28415632992983,171.11527670919895,7179.447688102722,0.79
7/20,18/20,7950,795000,76.78821873664856,306.65517906844616,174.47753313183784,7178.187439918518,0.84
7/20,19/20,8000,800000,76.97847604751587,343.3125518336892,174.34544779360294,7187.462942123413,0.79
8/20,0/20,8050,805000,78.34707188606262,351.78533186763525,172.50768606364727,7162.101183414459,0.75
8/20,1/20,8100,810000,78.92617583274841,326.47469679266214,174.30617071688175,7184.1676197052,0.78
8/20,2/20,8150,815000,79.03045511245728,322.82949463278055,173.35359300673008,7183.244830608368,0.72
8/20,3/20,8200,820000,79.14095258712769,290.3710202500224,173.36707501113415,7159.519332408905,0.79
8/20,4/20,8250,825000,77.25505042076111,303.99665649980307,173.45719884335995,7216.931208610535,0.71
8/20,5/20,8300,830000,78.98570656776428,288.83697637170553,171.66008904576302,7214.870648860931,0.6
8/20,6/20,8350,835000,76.3253002166748,323.519577242434,173.22157576680183,7224.647029399872,0.56
8/20,7/20,8400,840000,76.21028518676758,290.1057051420212,173.88782101869583,7236.516800403595,0.81
8/20,8/20,8450,845000,76.38271260261536,309.9843705371022,174.06264720857143,7254.080816268921,0.83
8/20,9/20,8500,850000,76.1220703125,302.49868600070477,173.3887777030468,7250.354978084564,0.85
8/20,10/20,8550,855000,77.62614846229553,300.1633983030915,176.07565294206142,7265.2785477638245,0.84
8/20,11/20,8600,860000,75.58147025108337,310.023168168962,176.474071636796,7285.652402877808,0.89
8/20,12/20,8650,865000,77.40553760528564,316.42149436473846,174.49389883875847,7290.126221656799,0.85
8/20,13/20,8700,870000,76.6956217288971,309.4700862914324,175.63348397612572,7298.625671863556,0.89
8/20,14/20,8750,875000,76.13095211982727,296.37800624221563,179.04348720610142,7247.825749397278,0.82
8/20,15/20,8800,880000,76.9780867099762,298.9534902200103,174.33847481012344,7218.340710639954,0.83
8/20,16/20,8850,885000,78.4599359035492,301.755840934813,175.6571679264307,7281.709945201874,0.85
8/20,17/20,8900,890000,77.29473304748535,287.6139111742377,176.70419216156006,7226.934382915497,0.88
8/20,18/20,8950,895000,77.63196349143982,280.9480220749974,176.39413504302502,7269.471331119537,0.83
8/20,19/20,9000,900000,77.5713005065918,275.57963018864393,175.278280839324,7256.969023704529,0.9
9/20,0/20,9050,905000,77.246506690979,294.9893110692501,174.75653146207333,7309.227819919586,0.9
9/20,1/20,9100,910000,77.35041379928589,291.07223627716303,178.40601116418839,7318.244281291962,0.91
9/20,2/20,9150,915000,80.28368473052979,268.08415365964174,176.0869937837124,7297.080147266388,0.95
9/20,3/20,9200,920000,73.66240310668945,286.91131176799536,174.40956658124924,7311.126660346985,0.81
9/20,4/20,9250,925000,72.61991858482361,319.5747523084283,177.1365182697773,7333.016061306,0.76
9/20,5/20,9300,930000,72.22382020950317,308.6079260110855,173.0843416005373,7300.603793144226,0.9
9/20,6/20,9350,935000,72.89723420143127,292.133491627872,174.76122668385506,7316.085427761078,0.93
9/20,7/20,9400,940000,71.8317699432373,300.19773515313864,174.32268016040325,7358.441798210144,0.82
9/20,8/20,9450,945000,72.95499038696289,312.481229826808,174.68059511482716,7319.85918712616,0.84
9/20,9/20,9500,950000,76.15715670585632,297.3370811268687,173.9553750604391,7348.242117404938,0.83
9/20,10/20,9550,955000,72.730051279068,290.7866921648383,174.62795348465443,7341.317448616028,0.9
9/20,11/20,9600,960000,75.72575783729553,320.55311342328787,174.18899463117123,7296.234488487244,0.85
9/20,12/20,9650,965000,75.00265002250671,300.9770899936557,175.58157861232758,7298.355867385864,0.79
9/20,13/20,9700,970000,73.12713599205017,301.5374631807208,177.41481484472752,7298.928133487701,0.89
9/20,14/20,9750,975000,76.82924485206604,285.7942426726222,174.81462267041206,7314.16903591156,0.8
9/20,15/20,9800,980000,73.0501012802124,298.68616715818644,174.9625450372696,7292.745220661163,0.9
9/20,16/20,9850,985000,73.63307881355286,291.10073885321617,177.23148635029793,7345.981413841248,0.76
9/20,17/20,9900,990000,76.53800916671753,293.2092560455203,175.74189749360085,7340.384394645691,0.95
9/20,18/20,9950,995000,71.8401689529419,280.46776205301285,178.1570367515087,7334.2533826828,0.9
9/20,19/20,10000,1000000,71.47643876075745,279.41360031068325,175.88107077777386,7354.983886241913,0.88
