Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Q_loss,Pi_l2_loss,Pi_q_loss,Success
7/20,8/20,7450,745000,64.95424365997314,280.114898763597,173.82780000567436,7301.412763595581,0.61
7/20,9/20,7500,750000,63.96596622467041,298.9315651729703,174.00535206496716,7358.4051513671875,0.72
7/20,10/20,7550,755000,69.3641471862793,311.09204126149416,173.79488061368465,7390.374586582184,0.76
7/20,11/20,7600,760000,65.76083707809448,290.4667620137334,172.8749928623438,7345.907484054565,0.7
7/20,12/20,7650,765000,63.5087149143219,320.4326099976897,174.20949092507362,7365.54141664505,0.62
7/20,13/20,7700,770000,68.93260860443115,296.02123901993036,173.349486887455,7363.4449071884155,0.82
7/20,14/20,7750,775000,64.26227378845215,307.301139973104,172.43788239359856,7393.311557769775,0.76
7/20,15/20,7800,780000,64.22603964805603,326.63699308782816,175.57011403143406,7370.292052745819,0.68
7/20,16/20,7850,785000,69.71880531311035,284.0983980000019,174.6551824659109,7385.951202392578,0.75
7/20,17/20,7900,790000,63.999218225479126,324.54029400646687,173.6936186403036,7405.704487323761,0.72
7/20,18/20,7950,795000,63.98864960670471,303.3430625721812,171.14200201630592,7422.56351852417,0.69
7/20,19/20,8000,800000,68.09890413284302,284.5508096367121,173.57874573767185,7453.211446285248,0.79
8/20,0/20,8050,805000,64.40708327293396,287.49027436226606,171.4721416682005,7434.839327335358,0.85
8/20,1/20,8100,810000,67.28555965423584,296.787590444088,174.70514412224293,7491.947022438049,0.82
8/20,2/20,8150,815000,65.88949823379517,306.73357240855694,175.29414950311184,7503.921368122101,0.94
8/20,3/20,8200,820000,64.36977767944336,315.0648750513792,174.81246297061443,7456.982816696167,0.79
8/20,4/20,8250,825000,69.37851476669312,321.1010984033346,172.39767307043076,7429.086971759796,0.88
8/20,5/20,8300,830000,64.12928438186646,291.71706652641296,175.57026462256908,7456.190427303314,0.82
8/20,6/20,8350,835000,64.57051920890808,317.55902472883463,174.5085337460041,7450.816581249237,0.79
8/20,7/20,8400,840000,68.62828207015991,311.7441610842943,173.98694889247417,7479.87477684021,0.84
8/20,8/20,8450,845000,64.16468143463135,311.2919784709811,174.99107208848,7442.423842430115,0.73
8/20,9/20,8500,850000,63.11921048164368,344.6820234283805,175.29863166809082,7463.256136417389,0.84
8/20,10/20,8550,855000,70.39108467102051,338.0508317127824,173.413439437747,7524.298098087311,0.66
8/20,11/20,8600,860000,65.42926025390625,308.43409203737974,174.3934089243412,7467.76802110672,0.61
8/20,12/20,8650,865000,65.29214262962341,328.79133958369493,173.5761583149433,7485.798354148865,0.72
8/20,13/20,8700,870000,70.24672627449036,322.7949628531933,171.9237536340952,7509.215440273285,0.67
8/20,14/20,8750,875000,65.31940054893494,311.3841261714697,175.46539297699928,7536.822484493256,0.82
8/20,15/20,8800,880000,65.35336327552795,309.479556247592,177.8908777832985,7597.895324707031,0.7
8/20,16/20,8850,885000,66.65846800804138,320.46598868072033,177.83990542590618,7548.251772403717,0.77
8/20,17/20,8900,890000,63.08076024055481,327.4017777815461,176.1202746629715,7522.553020000458,0.82
8/20,18/20,8950,895000,67.27616906166077,320.40475100278854,175.62316018342972,7545.931353569031,0.76
8/20,19/20,9000,900000,66.03245043754578,311.03534580022097,176.40849496424198,7562.424775123596,0.89
9/20,0/20,9050,905000,64.02252149581909,314.8274514377117,179.17449145019054,7559.797931671143,0.72
9/20,1/20,9100,910000,68.97275972366333,299.0190400406718,178.32947193086147,7553.134473800659,0.82
9/20,2/20,9150,915000,64.58956098556519,304.759175889194,175.03988255560398,7506.523113250732,0.82
9/20,3/20,9200,920000,64.34947752952576,288.02064460515976,178.9860316812992,7545.392030715942,0.89
9/20,4/20,9250,925000,70.81186199188232,319.30618181079626,178.77436912059784,7517.806201457977,0.74
9/20,5/20,9300,930000,64.15078401565552,358.56294675171375,176.23435924947262,7505.725125312805,0.83
9/20,6/20,9350,935000,65.70620131492615,351.4388088583946,175.72531813383102,7516.493625164032,0.73
9/20,7/20,9400,940000,69.28946256637573,329.6849397197366,175.57847663760185,7552.717178344727,0.76
9/20,8/20,9450,945000,64.32060289382935,322.29988345503807,175.5575203448534,7573.060988903046,0.83
9/20,9/20,9500,950000,66.51357007026672,323.7715102881193,175.9955960214138,7575.302238941193,0.87
9/20,10/20,9550,955000,66.79915142059326,298.3451464176178,176.21192771196365,7557.318365097046,0.86
