Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
10/20,2/20,10150,1015000,72.5155200958252,4742.865997314453,628.677615955472,222.1712044030428,0.99
10/20,3/20,10200,1020000,72.2013008594513,4760.423149347305,641.0328775048256,223.0678354203701,0.95
10/20,4/20,10250,1025000,71.89612150192261,4759.862903356552,666.1496089547873,224.46580737829208,0.89
10/20,5/20,10300,1030000,72.49610233306885,4782.860171556473,672.9542269408703,226.09717543423176,0.91
10/20,6/20,10350,1035000,72.13440990447998,4787.365271091461,696.6797868311405,222.35331849753857,0.96
10/20,7/20,10400,1040000,72.7156765460968,4829.160034894943,657.7461975961924,224.886837631464,1.0
10/20,8/20,10450,1045000,74.97827076911926,4798.66047167778,700.7068242132664,225.41701398789883,0.97
10/20,9/20,10500,1050000,75.56147122383118,4761.690181016922,659.0989909768105,224.17134734988213,0.98
10/20,10/20,10550,1055000,74.86837363243103,4737.542092561722,681.6014641672373,221.75053876638412,0.98
10/20,11/20,10600,1060000,74.31099534034729,4783.096295595169,652.1822951883078,226.27793753147125,0.96
10/20,12/20,10650,1065000,74.26147150993347,4759.052732467651,620.0557270944118,224.2570776939392,0.99
10/20,13/20,10700,1070000,73.92848062515259,4769.73352098465,680.6628124117851,227.28622694313526,0.96
10/20,14/20,10750,1075000,73.29344081878662,4776.908244848251,626.823552429676,228.73623433709145,0.94
10/20,15/20,10800,1080000,72.2599720954895,4713.756583452225,637.9386464208364,232.52743420004845,0.98
10/20,16/20,10850,1085000,72.4983332157135,4670.641961574554,632.7915852367878,232.35030594468117,0.96
10/20,17/20,10900,1090000,72.41506719589233,4575.874579906464,592.6860723495483,230.51539620757103,0.96
10/20,18/20,10950,1095000,72.79201030731201,4596.454390287399,576.9232179820538,227.50227588415146,0.93
10/20,19/20,11000,1100000,74.34402823448181,4553.410965919495,538.2886946648359,227.59262236952782,0.97
11/20,0/20,11050,1105000,73.43319940567017,4548.157248258591,501.95589466392994,225.6288517564535,0.98
11/20,1/20,11100,1110000,73.09784293174744,4600.769227981567,488.0059263855219,226.29607766866684,0.96
11/20,2/20,11150,1115000,74.13403749465942,4604.861270189285,464.8389291167259,225.33638261258602,0.97
11/20,3/20,11200,1120000,73.6328284740448,4639.258267402649,458.38700371980667,226.37938860058784,0.99
11/20,4/20,11250,1125000,73.02808499336243,4617.113124847412,467.5005959570408,224.46483589708805,0.97
11/20,5/20,11300,1130000,72.87403702735901,4589.696117401123,441.78075908124447,223.3302427828312,0.96
11/20,6/20,11350,1135000,71.85703468322754,4566.460481643677,436.2700443416834,220.78262646496296,1.0
11/20,7/20,11400,1140000,73.84051704406738,4584.974897623062,429.0311386138201,218.90145890414715,0.99
11/20,8/20,11450,1145000,72.26434278488159,4593.008285045624,463.9002447873354,220.02151826024055,0.87
11/20,9/20,11500,1150000,73.17817854881287,4571.088806152344,469.10732820630074,221.5684940367937,0.96
11/20,10/20,11550,1155000,73.63177967071533,4590.192219257355,454.87569281458855,224.4537149965763,1.0
11/20,11/20,11600,1160000,72.90885710716248,4620.1665823459625,461.85597701370716,225.50942359864712,0.95
11/20,12/20,11650,1165000,73.66526651382446,4638.9572660923,470.3956319093704,224.1895228177309,0.98
11/20,13/20,11700,1170000,73.75262761116028,4666.849778175354,472.44724567234516,220.12078370153904,0.94
11/20,14/20,11750,1175000,73.836501121521,4682.005707025528,485.5493569076061,222.0241180807352,0.98
11/20,15/20,11800,1180000,73.16701459884644,4710.803928852081,502.8394427523017,222.10941264033318,0.99
11/20,16/20,11850,1185000,72.55402898788452,4714.783095836639,474.43505212664604,221.3930958211422,0.99
11/20,17/20,11900,1190000,72.28605246543884,4730.325804233551,479.0046966522932,223.6626887768507,0.98
11/20,18/20,11950,1195000,74.20401358604431,4746.13502907753,517.1483614444733,222.16719715297222,0.99
11/20,19/20,12000,1200000,73.26065921783447,4759.71533203125,527.4755751043558,223.80195060372353,0.99
12/20,0/20,12050,1205000,73.85803961753845,4745.300972700119,552.4215433597565,224.6524406671524,0.91
12/20,1/20,12100,1210000,73.49704480171204,4804.989888429642,553.4056228175759,221.93015797436237,1.0
12/20,2/20,12150,1215000,73.91901659965515,4795.209859132767,539.2131573408842,226.052863702178,1.0
12/20,3/20,12200,1220000,73.70329904556274,4788.02844786644,578.799271479249,223.5613962560892,0.98
12/20,4/20,12250,1225000,71.86625742912292,4797.703232526779,564.0206428021193,224.42820459604263,0.98
12/20,5/20,12300,1230000,74.32392883300781,4788.982379436493,598.5711023658514,223.458816036582,0.98
12/20,6/20,12350,1235000,73.38578009605408,4793.596919298172,604.6844983547926,223.53921528160572,0.99
12/20,7/20,12400,1240000,73.84106922149658,4852.934807777405,615.6557720899582,219.24218775331974,0.97
12/20,8/20,12450,1245000,72.40417289733887,4924.586748600006,600.1809738129377,223.75279012322426,0.98
12/20,9/20,12500,1250000,73.34911131858826,4911.409643411636,622.0728060603142,224.07486774027348,0.92
12/20,10/20,12550,1255000,72.96352076530457,4918.389113903046,613.0015559494495,222.64350375533104,0.97
12/20,11/20,12600,1260000,73.87260127067566,4898.280022382736,611.552164375782,226.56752651929855,0.97
12/20,12/20,12650,1265000,72.06584548950195,4881.875513553619,597.2320388704538,224.69539247453213,1.0
12/20,13/20,12700,1270000,73.55202293395996,4890.952438831329,601.2516612410545,221.49850307404995,1.0
12/20,14/20,12750,1275000,73.46674799919128,4903.004556655884,578.5172637552023,224.17418015003204,0.97
12/20,15/20,12800,1280000,72.33837890625,4852.812125444412,574.493683308363,226.17323185503483,0.97
12/20,16/20,12850,1285000,72.01689028739929,4869.975275993347,593.0811149477959,226.28541299700737,0.97
12/20,17/20,12900,1290000,72.01432514190674,4832.326649427414,624.1636509746313,225.2751064747572,0.92
12/20,18/20,12950,1295000,72.10987067222595,4783.169107913971,607.9989854991436,224.23485830426216,0.97
12/20,19/20,13000,1300000,72.03612017631531,4810.791026592255,617.3310395628214,221.61901873350143,0.95
13/20,0/20,13050,1305000,72.61536383628845,4790.503231287003,635.7927629947662,224.12655510008335,0.99
13/20,1/20,13100,1310000,73.67690420150757,4833.782305955887,629.9823646470904,224.2022460848093,0.98
13/20,2/20,13150,1315000,72.24132227897644,4813.374183654785,596.2382251918316,224.30973337590694,0.98
13/20,3/20,13200,1320000,72.37293767929077,4845.635888814926,686.4362063705921,226.78410659730434,0.97
13/20,4/20,13250,1325000,72.82836866378784,4859.901201963425,714.7025481015444,223.63688726723194,0.96
13/20,5/20,13300,1330000,72.41608142852783,4845.949947118759,645.2365957051516,222.60332976281643,0.99
13/20,6/20,13350,1335000,72.88358807563782,4843.350830078125,680.0622145086527,225.26610261201859,0.99
13/20,7/20,13400,1340000,73.13757061958313,4852.043784379959,666.854301199317,228.8179465085268,0.98
13/20,8/20,13450,1345000,72.93516063690186,4871.332432508469,726.3522084355354,229.84709239006042,0.98
13/20,9/20,13500,1350000,72.97898602485657,4835.318308591843,694.712110415101,225.91165134310722,0.99
13/20,10/20,13550,1355000,73.51681017875671,4861.54612493515,691.8575858920813,226.94632294774055,0.98
13/20,11/20,13600,1360000,72.77859783172607,4890.696980476379,686.8423869013786,224.29408504068851,0.96
13/20,12/20,13650,1365000,73.09469985961914,4886.247218370438,709.3311202377081,225.08394749462605,0.99
13/20,13/20,13700,1370000,72.12116575241089,4895.912897348404,665.6675881147385,223.8207482099533,0.95
13/20,14/20,13750,1375000,72.36962699890137,4845.879393577576,632.8284524828196,228.3924518674612,0.98
