Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Q_loss,Pi_q_loss,Success
9/20,13/20,9700,970000,79.64292693138123,91.74879655987024,318.2066327482462,2399.4643343687057,0.0
9/20,14/20,9750,975000,79.51097822189331,89.77307924628258,341.8398748934269,2437.1410151720047,0.0
9/20,15/20,9800,980000,81.10755658149719,90.25090446323156,324.3647363483906,2404.4121545553207,0.0
9/20,16/20,9850,985000,79.29320359230042,89.40491780266166,335.4373607933521,2436.4169439077377,0.0
9/20,17/20,9900,990000,82.50802826881409,90.90295587107539,358.1903088018298,2451.5984070301056,0.0
9/20,18/20,9950,995000,80.45655679702759,88.98177063465118,354.67082915455103,2438.063544034958,0.0
9/20,19/20,10000,1000000,79.60542702674866,90.16697495803237,325.51626973599195,2456.4374310970306,0.0
10/20,0/20,10050,1005000,77.40412402153015,87.9851253926754,346.0098355934024,2465.948805451393,0.0
10/20,1/20,10100,1010000,78.811448097229,90.90758253261447,371.20145393908024,2498.729375600815,0.0
10/20,2/20,10150,1015000,82.62364959716797,90.07609422504902,375.55866499990225,2468.607143163681,0.0
10/20,3/20,10200,1020000,81.44337463378906,90.45445469021797,359.74616430699825,2457.897190451622,0.0
10/20,4/20,10250,1025000,78.38886618614197,91.41344424337149,328.4180306941271,2469.2612169981003,0.0
10/20,5/20,10300,1030000,79.96707344055176,90.66187027841806,324.52985025942326,2476.4563987255096,0.0
10/20,6/20,10350,1035000,79.44014596939087,90.08817502856255,302.87875331938267,2447.317908883095,0.0
10/20,7/20,10400,1040000,79.16961193084717,91.79895542562008,357.6462007537484,2477.80089366436,0.0
10/20,8/20,10450,1045000,78.85303497314453,91.43100149184465,347.5558975711465,2459.24920630455,0.0
10/20,9/20,10500,1050000,75.66522431373596,91.38813918083906,337.414345651865,2470.891793847084,0.0
10/20,10/20,10550,1055000,77.26919198036194,93.02084713056684,336.2955339848995,2430.8275176286697,0.0
10/20,11/20,10600,1060000,78.62788033485413,90.19097453728318,337.58164761960506,2427.2849748134613,0.0
10/20,12/20,10650,1065000,78.69807124137878,90.98676435276866,320.9372440651059,2421.5104327201843,0.0
10/20,13/20,10700,1070000,77.22119069099426,87.54490821808577,322.00939551740885,2440.3745003938675,0.0
10/20,14/20,10750,1075000,78.08088088035583,89.3232148066163,337.3162990882993,2443.802728533745,0.0
10/20,15/20,10800,1080000,75.67522120475769,89.70500652492046,350.643560834229,2446.3930443525314,0.0
10/20,16/20,10850,1085000,80.06674265861511,87.72063017264009,376.92615612596273,2425.098978161812,0.0
10/20,17/20,10900,1090000,76.05005431175232,88.33704597502947,340.79321686178446,2427.918027281761,0.0
10/20,18/20,10950,1095000,77.55032396316528,87.85529785603285,346.0919220969081,2430.7069696187973,0.0
