Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_l2_loss,Pi_q_loss,Q_loss,Success
6/20,2/20,6150,615000,64.98695158958435,173.56673499941826,5302.996477127075,664.5160948038101,0.98
6/20,3/20,6200,620000,66.98269081115723,172.12260054051876,5341.686261177063,667.082042708993,0.92
6/20,4/20,6250,625000,61.995137453079224,171.0201447159052,5330.147776842117,658.8287244141102,0.89
6/20,5/20,6300,630000,63.02048397064209,172.7965497225523,5320.251737117767,680.5545721948147,0.97
6/20,6/20,6350,635000,67.15228080749512,175.81348906457424,5301.048774242401,642.908679023385,0.93
6/20,7/20,6400,640000,64.49629783630371,173.21717025339603,5277.76322889328,646.704651504755,0.97
6/20,8/20,6450,645000,62.83326840400696,173.2630878686905,5282.66854429245,668.3082939386368,0.98
6/20,9/20,6500,650000,66.7003800868988,174.62673191726208,5305.860503911972,657.3578390032053,0.96
6/20,10/20,6550,655000,66.48230290412903,174.42610026896,5244.667767047882,644.1128091663122,0.97
6/20,11/20,6600,660000,62.471354961395264,169.55211643874645,5269.275171756744,666.2757184356451,0.98
6/20,12/20,6650,665000,65.15097856521606,168.86803703010082,5273.158621311188,644.8371047079563,0.94
6/20,13/20,6700,670000,67.03804159164429,168.97936521470547,5309.9957637786865,634.642045930028,0.93
6/20,14/20,6750,675000,62.43886923789978,169.13772049546242,5267.151823282242,658.1487378925085,0.96
6/20,15/20,6800,680000,62.379812479019165,172.37081933021545,5264.343524456024,654.0109503865242,0.98
6/20,16/20,6850,685000,67.80252170562744,174.01702727377415,5258.467891216278,632.0567232072353,0.93
6/20,17/20,6900,690000,65.87514114379883,169.8879759311676,5236.464509963989,646.0630254596472,0.93
6/20,18/20,6950,695000,61.03064846992493,171.19394777715206,5243.180644989014,640.1894300282001,0.95
6/20,19/20,7000,700000,66.3543791770935,170.5857268422842,5261.988337993622,658.3929866999388,0.95
7/20,0/20,7050,705000,67.76156234741211,172.34034477174282,5258.350878477097,691.9745074808598,0.95
7/20,1/20,7100,710000,62.86942100524902,172.91692489385605,5242.483746051788,713.6036255061626,0.97
7/20,2/20,7150,715000,63.57042217254639,173.81551599502563,5239.65794467926,707.2209876328707,0.99
7/20,3/20,7200,720000,68.85565662384033,172.02212442457676,5240.650557756424,673.7256475389004,0.95
7/20,4/20,7250,725000,62.767454862594604,173.14349311590195,5236.001734972,676.6050611436367,0.95
7/20,5/20,7300,730000,62.43840932846069,174.84353302419186,5202.761439323425,679.7576112449169,0.97
7/20,6/20,7350,735000,68.77455449104309,174.29041568934917,5205.707989215851,638.0685745328665,0.97
7/20,7/20,7400,740000,64.54942750930786,175.1411049515009,5177.601142883301,612.9426371008158,0.96
7/20,8/20,7450,745000,61.76679182052612,175.07108616828918,5190.340134859085,627.0483707338572,0.96
7/20,9/20,7500,750000,67.36508393287659,175.3102719336748,5164.1754858493805,606.5610826909542,0.94
7/20,10/20,7550,755000,66.53340125083923,172.42928341031075,5158.7590589523315,607.1748948395252,0.99
7/20,11/20,7600,760000,62.689318895339966,168.1130018979311,5196.59960269928,650.2168536931276,0.87
7/20,12/20,7650,765000,64.56644892692566,170.8278555124998,5187.3800139427185,671.4701156020164,0.92
7/20,13/20,7700,770000,67.26582670211792,173.21084542572498,5178.213891983032,643.288882881403,0.87
7/20,14/20,7750,775000,62.809889793395996,170.3060005903244,5159.469112873077,653.7088271975517,0.92
7/20,15/20,7800,780000,61.73663306236267,168.93659840524197,5143.900082349777,631.4710892140865,0.96
7/20,16/20,7850,785000,69.38841986656189,171.12654620409012,5187.441035270691,628.6106841117144,0.96
7/20,17/20,7900,790000,62.76252341270447,174.5864654481411,5163.760555505753,647.2916502654552,0.93
7/20,18/20,7950,795000,60.26438117027283,167.38452331721783,5160.695659160614,676.8210465312004,0.96
7/20,19/20,8000,800000,65.52874970436096,169.28767511248589,5164.034925460815,670.3353996127844,0.97
8/20,0/20,8050,805000,65.49909090995789,171.62419912219048,5182.5358147621155,645.5692218244076,0.96
8/20,1/20,8100,810000,60.9752254486084,168.44661834836006,5137.991548538208,633.5328726023436,0.93
