Epoch,Cycle,Episodes,Timesteps,TimeCost(sec),Pi_q_loss,Q_loss,Pi_l2_loss,Success
6/20,14/20,6750,675000,78.2648184299469,7022.6998381614685,336.00073148310184,164.10189798474312,0.71
6/20,15/20,6800,680000,77.3713858127594,7039.679542064667,365.37127161026,166.45976373553276,0.76
6/20,16/20,6850,685000,78.86120319366455,7019.975995063782,349.9854837656021,167.2302689552307,0.62
6/20,17/20,6900,690000,77.24855375289917,7043.2176861763,378.3321315571666,165.1462533324957,0.64
6/20,18/20,6950,695000,75.97388744354248,7081.024839401245,394.0032613053918,165.21030227839947,0.74
6/20,19/20,7000,700000,79.0032103061676,7058.829761981964,409.0703459382057,167.70418500900269,0.49
7/20,0/20,7050,705000,77.97301244735718,7055.582577228546,374.0254134237766,165.97616343945265,0.51
7/20,1/20,7100,710000,80.18974566459656,7100.706712245941,361.3291770964861,169.0395688265562,0.71
7/20,2/20,7150,715000,80.31171607971191,7124.92201089859,338.4238409101963,170.93477441370487,0.68
7/20,3/20,7200,720000,78.12145614624023,7076.992555618286,328.7119311094284,169.6312851458788,0.71
7/20,4/20,7250,725000,79.48008322715759,7143.216407775879,372.27095271646976,169.6486493498087,0.71
7/20,5/20,7300,730000,80.41652178764343,7097.588963985443,335.9147729128599,173.1824187785387,0.54
7/20,6/20,7350,735000,78.53204441070557,7085.091648101807,370.45317928493023,168.95900712907314,0.74
7/20,7/20,7400,740000,78.43656468391418,7109.611998081207,362.8790543228388,170.65182428061962,0.76
7/20,8/20,7450,745000,78.59068465232849,7155.007200241089,354.4572734683752,170.2339296489954,0.6
7/20,9/20,7500,750000,78.20518589019775,7127.1740193367,327.27372278273106,171.37405787408352,0.77
7/20,10/20,7550,755000,78.1209626197815,7155.565542221069,373.46164122223854,169.68206657469273,0.58
7/20,11/20,7600,760000,79.4372923374176,7146.233367443085,393.52835860848427,170.90584449470043,0.7
7/20,12/20,7650,765000,77.50823307037354,7197.842615604401,344.58225755393505,171.10512548685074,0.77
7/20,13/20,7700,770000,77.76946973800659,7195.234014987946,337.5643781647086,171.76008920371532,0.77
7/20,14/20,7750,775000,79.38308262825012,7183.906556606293,368.36285178363323,174.15417544543743,0.5
7/20,15/20,7800,780000,78.14419484138489,7158.635663032532,394.7312281727791,173.86004801094532,0.74
